state	year	cd	precinct	county	vtd	g2008_USP_dv	g2008_USP_rv	g2008_USS_rv	g2008_USS_dv	g2008_USH_dv	g2008_USH_rv
"KS"	2008	1	"Precinct 4C"	"LYON"	"400030"	1	0	1	1	0	2
"KS"	2008	1	"Precinct 4D"	"LYON"	"800010"		2	2			1
"KS"	2008	1	"Precinct 9A"	"LYON"	"800020"	8	6	6	7	4	10
"KS"	2008	1	"Blaine Township"	"MARION"	"000010"	22	60	56	22	9	68
"KS"	2008	1	"Catlin Township"	"MARION"	"000020"	31	61	66	26	18	68
"KS"	2008	1	"Centre Township"	"MARION"	"000030"	92	228	228	87	50	245
"KS"	2008	1	"Clark Township"	"MARION"	"000040"	17	60	57	17	6	63
"KS"	2008	1	"Clear Creek Township"	"MARION"	"000050"	50	184	182	52	23	196
"KS"	2008	1	"Colfax Township"	"MARION"	"000060"	26	73	74	27	18	74
"KS"	2008	1	"Doyle Township"	"MARION"	"000070"	7	18	19	6	6	18
"KS"	2008	1	"Durham Park Township"	"MARION"	"000080"	37	72	84	24	14	87
"KS"	2008	1	"East Branch Township"	"MARION"	"000090"	40	63	77	22	9	86
"KS"	2008	1	"Fairplay Township"	"MARION"	"000100"	10	70	71	10	3	75
"KS"	2008	1	"Florence Ward 1"	"MARION"	"00011A"	40	57	60	34	19	67
"KS"	2008	1	"Florence Ward 2"	"MARION"	"000120"	41	67	74	34	25	80
"KS"	2008	1	"Gale Township"	"MARION"	"000130"	46	75	83	38	20	91
"KS"	2008	1	"Grant Township"	"MARION"	"000140"	22	58	56	22	12	64
"KS"	2008	1	"Hillsboro Ward 1"	"MARION"	"000150"	152	442	469	117	51	514
"KS"	2008	1	"Hillsboro Ward 2"	"MARION"	"00016A"	182	516	575	120	63	611
"KS"	2008	1	"Lehigh Township"	"MARION"	"000170"	38	98	106	24	12	118
"KS"	2008	1	"Liberty Township"	"MARION"	"000180"	36	135	139	31	13	149
"KS"	2008	1	"Logan Township"	"MARION"	"000190"	8	21	25	3	3	23
"KS"	2008	1	"Lost Springs Township"	"MARION"	"000200"	16	80	87	14	9	89
"KS"	2008	1	"Marion North Ward"	"MARION"	"000210"	168	331	335	162	81	383
"KS"	2008	1	"Marion South Ward"	"MARION"	"00022A"	134	335	337	128	52	397
"KS"	2008	1	"Menno Township"	"MARION"	"000230"	58	119	147	28	9	160
"KS"	2008	1	"Milton Township"	"MARION"	"000240"	33	74	73	35	25	81
"KS"	2008	1	"Moore Township"	"MARION"	"000250"	4	26	25	5	3	28
"KS"	2008	1	"Peabody East"	"MARION"	"000260"	79	172	175	72	51	185
"KS"	2008	1	"Peabody West"	"MARION"	"000270"	135	226	224	130	91	232
"KS"	2008	1	"Risley Township"	"MARION"	"000280"	28	116	123	24	11	130
"KS"	2008	1	"Summit Township"	"MARION"	"000290"	18	30	34	12	7	37
"KS"	2008	1	"West Branch Township"	"MARION"	"000300"	211	207	267	156	93	317
"KS"	2008	1	"Wilson Township"	"MARION"	"000310"	20	85	78	22	13	89
"KS"	2008	1	"Balderson Township"	"MARSHALL"	"000010"	10	41	37	15	7	32
"KS"	2008	1	"Bigelow Township"	"MARSHALL"	"000020"	10	10	12	8	4	19
"KS"	2008	1	"Blue Rapids City"	"MARSHALL"	"000030"	152	276	273	158	65	312
"KS"	2008	1	"Blue Rapids Township"	"MARSHALL"	"000040"	9	17	14	10	4	19
"KS"	2008	1	"Center Township"	"MARSHALL"	"000050"	21	50	52	20	9	56
"KS"	2008	1	"Clear Fork Township"	"MARSHALL"	"000060"	14	13	19	7	5	22
"KS"	2008	1	"Cleveland Township"	"MARSHALL"	"000070"	27	31	26	30	13	40
"KS"	2008	1	"Cottage Hill Township"	"MARSHALL"	"000080"	17	50	51	16	2	60
"KS"	2008	1	"East Vermillion Township"	"MARSHALL"	"000090"	79	176	171	78	33	195
"KS"	2008	1	"Elm Creek Township"	"MARSHALL"	"000100"	41	55	60	35	7	54
"KS"	2008	1	"Franklin Township"	"MARSHALL"	"000110"	62	84	83	56	28	106
"KS"	2008	1	"Guittard Township"	"MARSHALL"	"000120"	74	119	113	73	34	139
"KS"	2008	1	"Herkimer Township"	"MARSHALL"	"000130"	28	104	105	29	17	106
"KS"	2008	1	"Lincoln Township"	"MARSHALL"	"000140"	12	71	66	16	6	74
"KS"	2008	1	"Logan Township"	"MARSHALL"	"000150"	43	107	116	30	19	117
"KS"	2008	1	"Marysville City Ward 1"	"MARSHALL"	"000160"	170	274	292	148	74	346
"KS"	2008	1	"Marysville City Ward 2"	"MARSHALL"	"00017A"	173	219	240	145	67	285
"KS"	2008	1	"Marysville City Ward 3"	"MARSHALL"	"00018A"	130	163	178	100	68	188
"KS"	2008	1	"Marysville City Ward 4 Part A"	"MARSHALL"	"00019A"	167	221	241	147	53	276
"KS"	2008	1	"Marysville Township"	"MARSHALL"	"000200"	55	91	89	51	22	110
"KS"	2008	1	"Murray Township"	"MARSHALL"	"000210"	95	196	187	110	44	226
"KS"	2008	1	"Noble Township"	"MARSHALL"	"000220"	45	69	76	39	18	90
"KS"	2008	1	"Oketo Township"	"MARSHALL"	"000230"	44	84	80	46	28	84
"KS"	2008	1	"Richland Township"	"MARSHALL"	"000240"	24	55	59	17	8	65
"KS"	2008	1	"Rock Township"	"MARSHALL"	"000250"	16	44	43	16	2	53
"KS"	2008	1	"St. Bridget Township"	"MARSHALL"	"000260"	28	62	56	29	15	58
"KS"	2008	1	"Walnut Township"	"MARSHALL"	"000270"	18	44	52	11	9	49
"KS"	2008	1	"Waterville Township"	"MARSHALL"	"000280"	116	240	252	96	58	265
"KS"	2008	1	"Wells Township"	"MARSHALL"	"000290"	32	46	50	27	14	59
"KS"	2008	1	"West Vermillion Township"	"MARSHALL"	"000300"	72	145	146	64	31	160
"KS"	2008	1	"Battle Hill Township"	"MCPHERSON"	"000010"	24	37	42	20	10	51
"KS"	2008	1	"Bonaville Township"	"MCPHERSON"	"000020"	7	35	35	4	4	36
"KS"	2008	1	"Canton Township"	"MCPHERSON"	"000030"	100	313	317	84	53	337
"KS"	2008	1	"Castle Township"	"MCPHERSON"	"000040"	34	64	55	37	18	69
"KS"	2008	1	"Delmore Township"	"MCPHERSON"	"000050"	14	74	72	18	9	75
"KS"	2008	1	"Empire Township"	"MCPHERSON"	"000060"	133	365	374	102	59	406
"KS"	2008	1	"Groveland Township"	"MCPHERSON"	"000070"	24	62	70	15	4	81
"KS"	2008	1	"Gypsum Creek Township"	"MCPHERSON"	"000080"	30	68	73	26	13	81
"KS"	2008	1	"Harper Township"	"MCPHERSON"	"000090"	21	54	62	13	6	66
"KS"	2008	1	"Hayes Township"	"MCPHERSON"	"000100"	38	85	84	31	18	95
"KS"	2008	1	"Jackson Township"	"MCPHERSON"	"000110"	36	77	85	28	9	103
"KS"	2008	1	"King City Township"	"MCPHERSON"	"000120"	73	184	194	56	28	218
"KS"	2008	1	"Lindsborg Ward 1"	"MCPHERSON"	"000130"	206	241	276	162	91	339
"KS"	2008	1	"Lindsborg Ward 2"	"MCPHERSON"	"000140"	219	272	338	151	73	402
"KS"	2008	1	"Lindsborg Ward 3"	"MCPHERSON"	"000150"	125	233	257	92	64	284
"KS"	2008	1	"Lindsborg Ward 4"	"MCPHERSON"	"000160"	121	177	188	109	54	220
"KS"	2008	1	"Little Valley Township"	"MCPHERSON"	"000170"	49	169	175	42	23	186
"KS"	2008	1	"Lone Tree Township"	"MCPHERSON"	"000180"	37	79	91	24	10	101
"KS"	2008	1	"Marquette Township"	"MCPHERSON"	"000190"	132	252	260	115	61	293
"KS"	2008	1	"McPherson Township"	"MCPHERSON"	"000200"	87	206	216	73	38	239
"KS"	2008	1	"McPherson Ward 1 Precinct 1"	"MCPHERSON"	"000210"	1085	2115	2253	860	463	2574
"KS"	2008	1	"McPherson Ward 2"	"MCPHERSON"	"00025A"	291	652	696	232	120	774
"KS"	2008	1	"McPherson Ward 3 Part A"	"MCPHERSON"	"00026A"	192	426	452	158	81	499
"KS"	2008	1	"McPherson Ward 4 Precinct 1 Part A"	"MCPHERSON"	"00027A"	370	836	903	274	136	995
"KS"	2008	1	"Meridian Township"	"MCPHERSON"	"000290"	50	82	100	25	20	99
"KS"	2008	1	"Mound Township"	"MCPHERSON"	"000300"	325	487	532	270	124	630
"KS"	2008	1	"New Gottland Township"	"MCPHERSON"	"000310"	49	205	217	32	12	229
"KS"	2008	1	"Smoky Hill Township"	"MCPHERSON"	"000320"	43	139	137	38	22	144
"KS"	2008	1	"South Sharps Creek Township"	"MCPHERSON"	"000330"	14	34	35	10	5	36
"KS"	2008	1	"Spring Valley Township"	"MCPHERSON"	"000340"	23	103	101	23	7	112
"KS"	2008	1	"Superior Township"	"MCPHERSON"	"000350"	193	625	656	145	81	703
"KS"	2008	1	"Turkey Creek Township"	"MCPHERSON"	"000360"	52	106	119	35	18	130
"KS"	2008	1	"Union Township"	"MCPHERSON"	"000370"	21	80	80	18	6	91
"KS"	2008	1	"Cimarron Township"	"MEADE"	"000010"	5	39	40	3	2	40
"KS"	2008	1	"Crooked Creek Township"	"MEADE"	"000020"	7	46	49	2		47
"KS"	2008	1	"Fowler Township"	"MEADE"	"000030"	62	271	281	53	16	281
"KS"	2008	1	"Logan Township"	"MEADE"	"000040"	12	43	45	11	3	54
"KS"	2008	1	"Meade Center Township"	"MEADE"	"000050"	156	728	761	123	57	785
"KS"	2008	1	"Mertilla Township"	"MEADE"	"000060"	7	53	50	8	4	54
"KS"	2008	1	"Odee Township"	"MEADE"	"000070"	3	15	17	1	1	17
"KS"	2008	1	"Sand Creek Township"	"MEADE"	"000080"	1	19	19	1		19
"KS"	2008	1	"West Plains Township"	"MEADE"	"000090"	104	326	336	85	34	375
"KS"	2008	2	"East Middle Creek Township"	"MIAMI"	"000010"	172	411	419	148	169	372
"KS"	2008	2	"East Valley Township"	"MIAMI"	"000020"	78	155	150	65	65	144
"KS"	2008	2	"Louisburg Ward 1"	"MIAMI"	"300010"	104	164	174	79	88	162
"KS"	2008	2	"Louisburg Ward 2"	"MIAMI"	"300020"	124	192	192	106	116	171
"KS"	2008	2	"Louisburg Ward 3"	"MIAMI"	"300030"	274	467	494	192	219	449
"KS"	2008	2	"Louisburg Ward 4"	"MIAMI"	"300040"	191	306	314	155	171	291
"KS"	2008	2	"Miami Township"	"MIAMI"	"000050"	105	192	194	89	103	171
"KS"	2008	2	"Mound Township"	"MIAMI"	"000060"	134	208	215	110	130	200
"KS"	2008	2	"North Marysville Township"	"MIAMI"	"00007A"	214	393	395	177	186	367
"KS"	2008	2	"North Paola Township"	"MIAMI"	"200010"	132	230	241	107	125	208
"KS"	2008	2	"North Wea Township"	"MIAMI"	"000080"	102	244	240	87	94	229
"KS"	2008	2	"Osage Township"	"MIAMI"	"000090"	106	166	172	97	104	157
"KS"	2008	2	"Osawatomie Township"	"MIAMI"	"000100"	152	204	193	133	142	187
"KS"	2008	2	"Osawatomie Ward 1"	"MIAMI"	"00011A"	142	120	135	118	134	118
"KS"	2008	2	"Osawatomie Ward 2"	"MIAMI"	"00012A"	175	194	200	144	164	177
"KS"	2008	2	"Osawatomie Ward 3"	"MIAMI"	"00013A"	244	225	244	193	228	203
"KS"	2008	2	"Osawatomie Ward 4"	"MIAMI"	"000140"	137	142	141	113	136	108
"KS"	2008	2	"Paola Ward 1"	"MIAMI"	"00016A"	238	372	375	212	228	346
"KS"	2008	2	"Paola Ward 2"	"MIAMI"	"000170"	173	193	216	136	152	196
"KS"	2008	2	"Paola Ward 3"	"MIAMI"	"00018A"	260	309	326	222	249	296
"KS"	2008	2	"Paola Ward 4"	"MIAMI"	"00019A"	311	451	462	247	269	449
"KS"	2008	2	"Richland Township"	"MIAMI"	"000200"	323	715	725	278	301	669
"KS"	2008	2	"South Marysville Township"	"MIAMI"	"000210"	276	449	458	221	225	445
"KS"	2008	2	"South Paola Township"	"MIAMI"	"200020"	105	155	162	85	101	145
"KS"	2008	2	"South Wea Township"	"MIAMI"	"000220"	193	588	574	180	187	540
"KS"	2008	2	"Spring Hill City Exclave C"	"MIAMI"	"00023D"	153	213	227	126	126	213
"KS"	2008	2	"Spring Hill City"	"MIAMI"	"00023A"	254	363	380	210	216	345
"KS"	2008	2	"Stanton Township"	"MIAMI"	"000240"	185	271	276	174	186	245
"KS"	2008	2	"Sugar Creek Township"	"MIAMI"	"000250"	93	162	166	74	89	150
"KS"	2008	2	"Ten Mile Township"	"MIAMI"	"000260"	260	547	552	209	248	501
"KS"	2008	2	"West Middle Creek Township"	"MIAMI"	"000270"	122	254	264	107	123	239
"KS"	2008	2	"West Valley Township"	"MIAMI"	"000280"	210	327	325	186	210	295
"KS"	2008	1	"Asherville Township"	"MITCHELL"	"000010"	14	46	46	15	7	52
"KS"	2008	1	"Beloit City Ward 1"	"MITCHELL"	"000020"	77	228	241	61	28	265
"KS"	2008	1	"Beloit City Ward 2"	"MITCHELL"	"000030"	129	369	394	99	43	440
"KS"	2008	1	"Beloit City Ward 3"	"MITCHELL"	"000040"	104	406	418	77	30	456
"KS"	2008	1	"Beloit City Ward 4"	"MITCHELL"	"000050"	98	312	334	67	35	352
"KS"	2008	1	"Beloit Township Enclave A"	"MITCHELL"	"00006B"					0	0
"KS"	2008	1	"Beloit Township"	"MITCHELL"	"00006A"	37	111	115	26	10	127
"KS"	2008	1	"Bloomfield Township"	"MITCHELL"	"000070"	4	36	41	1	0	42
"KS"	2008	1	"Blue Hill Township"	"MITCHELL"	"000080"	4	15	18	1	0	19
"KS"	2008	1	"Carr Creek Township"	"MITCHELL"	"000090"	1	16	17	0	0	17
"KS"	2008	1	"Cawker Township"	"MITCHELL"	"000110"	68	205	202	63	38	221
"KS"	2008	1	"Center Township"	"MITCHELL"	"000120"	5	13	16	2		17
"KS"	2008	1	"Custer Township"	"MITCHELL"	"000130"	10	52	55	8	5	57
"KS"	2008	1	"Eureka Township"	"MITCHELL"	"000140"	6	12	13	5	2	16
"KS"	2008	1	"Glen Elder Township"	"MITCHELL"	"000160"	45	223	230	42	15	250
"KS"	2008	1	"Hayes Township"	"MITCHELL"	"000170"	5	7	8	4	2	10
"KS"	2008	1	"Logan Township"	"MITCHELL"	"000190"	15	42	44	16	6	49
"KS"	2008	1	"Lulu Township"	"MITCHELL"	"000200"	3	39	40	0	1	37
"KS"	2008	1	"Pittsburg Township"	"MITCHELL"	"000210"	27	145	151	19	3	164
"KS"	2008	1	"Plum Creek Township"	"MITCHELL"	"000220"	8	50	49	6	3	55
"KS"	2008	1	"Round Springs Township"	"MITCHELL"	"000230"	4	10	13	1	2	14
"KS"	2008	1	"Salt Creek Township"	"MITCHELL"	"000240"	4	8	8	4	2	10
"KS"	2008	1	"Solomon Rapids Township"	"MITCHELL"	"000270"	13	27	27	14	4	36
"KS"	2008	1	"Turkey Creek Township"	"MITCHELL"	"000290"	14	49	58	6	1	62
"KS"	2008	1	"Walnut Creek Township"	"MITCHELL"	"000300"	6	19	20	4	1	21
"KS"	2008	4	"Caney City Ward 1"	"MONTGOMERY"	"00001A"	56	143	143	45	36	148
"KS"	2008	4	"Caney City Ward 2"	"MONTGOMERY"	"000020"	31	118	113	32	17	126
"KS"	2008	4	"Caney City Ward 3"	"MONTGOMERY"	"000030"	41	138	137	43	33	148
"KS"	2008	4	"Caney City Ward 4"	"MONTGOMERY"	"000040"	50	169	152	55	42	163
"KS"	2008	4	"Caney Township Havana"	"MONTGOMERY"	"000050"	46	244	229	58	47	238
"KS"	2008	4	"Caney Township Tyro"	"MONTGOMERY"	"000060"	51	284	264	56	47	267
"KS"	2008	4	"Cherokee Township"	"MONTGOMERY"	"000070"	56	155	142	66	56	152
"KS"	2008	4	"Cherry Township"	"MONTGOMERY"	"000080"	68	188	183	62	41	198
"KS"	2008	4	"Cherryvale Ward 1"	"MONTGOMERY"	"000090"	163	283	279	160	123	311
"KS"	2008	4	"Cherryvale Ward 2"	"MONTGOMERY"	"000100"	110	232	232	110	71	265
"KS"	2008	4	"Coffeyville Ward 1 Precinct 01"	"MONTGOMERY"	"000110"	103	7	9	95	87	14
"KS"	2008	4	"Coffeyville Ward 1 Precinct 02"	"MONTGOMERY"	"000120"	83	86	78	88	73	86
"KS"	2008	4	"Coffeyville Ward 1 Precinct 03"	"MONTGOMERY"	"000130"	102	135	115	121	98	131
"KS"	2008	4	"Coffeyville Ward 1 Precinct 04"	"MONTGOMERY"	"000140"	102	145	134	104	86	148
"KS"	2008	4	"Coffeyville Ward 1 Precinct 05"	"MONTGOMERY"	"000150"	100	188	175	106	82	195
"KS"	2008	4	"Coffeyville Ward 1 Precinct 06"	"MONTGOMERY"	"000160"	55	70	61	59	50	69
"KS"	2008	4	"Coffeyville Ward 1 Precinct 07"	"MONTGOMERY"	"000170"	60	102	97	58	45	106
"KS"	2008	4	"Coffeyville Ward 1 Precinct 08"	"MONTGOMERY"	"000180"	94	92	78	103	86	91
"KS"	2008	4	"Coffeyville Ward 1 Precinct 09"	"MONTGOMERY"	"000190"	32	29	25	38	28	34
"KS"	2008	4	"Coffeyville Ward 1 Precinct 10"	"MONTGOMERY"	"000200"	79	120	86	104	86	101
"KS"	2008	4	"Coffeyville Ward 1 Precinct 11"	"MONTGOMERY"	"000210"	176	284	249	207	158	295
"KS"	2008	4	"Coffeyville Ward 1 Precinct 12"	"MONTGOMERY"	"000220"	223	422	402	222	159	468
"KS"	2008	4	"Coffeyville Ward 1 Precinct 13"	"MONTGOMERY"	"000230"	194	331	329	201	152	365
"KS"	2008	4	"Drum Creek Township"	"MONTGOMERY"	"000240"	62	209	199	69	53	213
"KS"	2008	4	"Fawn Creek Township Dearing"	"MONTGOMERY"	"000250"	198	533	466	237	170	537
"KS"	2008	4	"Fawn Creek Township Tyro"	"MONTGOMERY"	"000260"	34	164	147	46	35	152
"KS"	2008	4	"HAND COUNTED"	"MONTGOMERY"	"800010"	46	37	106	53	27	108
"KS"	2008	4	"Independence City Ward 1 Precinct 1"	"MONTGOMERY"	"000270"	72	109	116	67	51	128
"KS"	2008	4	"Independence City Ward 1 Precinct 2"	"MONTGOMERY"	"000280"	109	243	241	97	57	283
"KS"	2008	4	"Independence City Ward 2 Precinct 1"	"MONTGOMERY"	"000290"	47	85	79	47	28	90
"KS"	2008	4	"Independence City Ward 2 Precinct 2"	"MONTGOMERY"	"000300"	54	80	80	50	38	95
"KS"	2008	4	"Independence City Ward 3 Precinct 1"	"MONTGOMERY"	"000310"	86	187	172	93	65	199
"KS"	2008	4	"Independence City Ward 3 Precinct 2"	"MONTGOMERY"	"00032A"	44	90	80	53	44	83
"KS"	2008	4	"Independence City Ward 4 Precinct 1"	"MONTGOMERY"	"000330"	114	214	206	108	78	234
"KS"	2008	4	"Independence City Ward 4 Precinct 2"	"MONTGOMERY"	"000340"	82	101	106	70	56	119
"KS"	2008	4	"Independence City Ward 5 Precinct 1"	"MONTGOMERY"	"000350"	77	127	118	72	57	132
"KS"	2008	4	"Independence City Ward 5 Precinct 2"	"MONTGOMERY"	"000360"	126	216	226	113	75	253
"KS"	2008	4	"Independence City Ward 6 Precinct 1"	"MONTGOMERY"	"000370"	150	312	303	149	101	348
"KS"	2008	4	"Independence City Ward 6 Precinct 2"	"MONTGOMERY"	"000380"	155	405	415	127	96	441
"KS"	2008	4	"Independence Township 1"	"MONTGOMERY"	"000390"	226	651	617	219	144	691
"KS"	2008	4	"Independence Township 2 Part A"	"MONTGOMERY"	"00040A"	56	144	136	66	43	157
"KS"	2008	4	"Independence Township 2 Part C"	"MONTGOMERY"	"00040C"	8	44	40	8	3	42
"KS"	2008	4	"Liberty Township"	"MONTGOMERY"	"000410"	51	170	159	64	48	169
"KS"	2008	4	"Louisburg Township"	"MONTGOMERY"	"000420"	80	203	187	79	55	210
"KS"	2008	4	"PROVISIONAL"	"MONTGOMERY"	"800030"	89	130	116	82	60	137
"KS"	2008	4	"Parker Township 1"	"MONTGOMERY"	"000430"	44	86	72	52	40	81
"KS"	2008	4	"Parker Township 2"	"MONTGOMERY"	"00044A"	112	273	242	131	105	268
"KS"	2008	4	"Rutland Township"	"MONTGOMERY"	"000450"	21	142	136	24	25	129
"KS"	2008	4	"Sycamore Township"	"MONTGOMERY"	"000460"	98	298	291	89	62	317
"KS"	2008	4	"West Cherry Township"	"MONTGOMERY"	"000470"	22	91	87	30	24	95
"KS"	2008	1	"Council Grove Ward 1"	"MORRIS"	"000010"	102	179	182	91	66	205
"KS"	2008	1	"Council Grove Ward 2"	"MORRIS"	"000020"	90	161	170	78	41	196
"KS"	2008	1	"Council Grove Ward 3"	"MORRIS"	"000030"	182	256	302	124	67	352
"KS"	2008	1	"Highland Township"	"MORRIS"	"000060"	7	48	48	6	2	53
"KS"	2008	1	"Overland Township"	"MORRIS"	"000070"	14	21	25	10	5	29
"KS"	2008	1	"Township 1 Precinct 1"	"MORRIS"	"000080"	37	89	91	35	21	100
"KS"	2008	1	"Township 1 Precinct 2"	"MORRIS"	"000090"	30	63	63	30	16	74
"KS"	2008	1	"Township 2"	"MORRIS"	"000100"	173	239	266	138	70	318
"KS"	2008	1	"Township 3"	"MORRIS"	"000110"	75	149	171	55	32	190
"KS"	2008	1	"Township 4"	"MORRIS"	"000120"	20	95	100	19	8	99
"KS"	2008	1	"Township 5"	"MORRIS"	"000130"	70	231	222	66	32	252
"KS"	2008	1	"Township 6"	"MORRIS"	"000140"	3	56	50	4	4	52
"KS"	2008	1	"Township 7"	"MORRIS"	"000150"	49	88	90	44	16	122
"KS"	2008	1	"Township 8"	"MORRIS"	"000160"	21	87	95	16	7	103
"KS"	2008	1	"Township 9"	"MORRIS"	"000170"	34	113	110	30	16	114
"KS"	2008	1	"Cimarron Township"	"MORTON"	"000010"	3	31	30	3	1	31
"KS"	2008	1	"East Richfield"	"MORTON"	"000020"	10	36	36	8	7	36
"KS"	2008	1	"Elkhart Ward 1"	"MORTON"	"000030"	62	245	260	44	21	276
"KS"	2008	1	"Elkhart Ward 2"	"MORTON"	"000040"	51	221	232	37	24	239
"KS"	2008	1	"Elkhart Ward 3"	"MORTON"	"000050"	44	254	239	51	24	266
"KS"	2008	1	"Jones Township"	"MORTON"	"000060"	0	7	7	0	0	7
"KS"	2008	1	"Rolla Township"	"MORTON"	"000070"	39	201	202	30	19	208
"KS"	2008	1	"Taloga Township"	"MORTON"	"000080"	9	54	61	1	2	60
"KS"	2008	1	"West Richfield"	"MORTON"	"000090"	6	74	81	2	0	80
"KS"	2008	1	"Westola Township"	"MORTON"	"000100"	5	30	29	5	3	30
"KS"	2008	2	"Adams Township"	"NEMAHA"	"000010"	22	93	82	33	33	83
"KS"	2008	1	"Berwick Township"	"NEMAHA"	"000020"	25	190	188	27	9	199
"KS"	2008	2	"Capioma Township"	"NEMAHA"	"000030"	14	73	78	13	30	59
"KS"	2008	2	"Center Township"	"NEMAHA"	"000040"	25	69	69	25	33	59
"KS"	2008	2	"Centralia - Home"	"NEMAHA"	"00005A"	70	108	105	69	78	96
"KS"	2008	2	"Centralia Illinois"	"NEMAHA"	"00005B"	12	25	24	14	16	22
"KS"	2008	1	"Clear Creek Township"	"NEMAHA"	"000060"	26	32	28	28	4	50
"KS"	2008	1	"Gilman Township"	"NEMAHA"	"000070"	34	73	70	37	19	76
"KS"	2008	2	"Granada Township"	"NEMAHA"	"000080"	23	42	43	20	28	36
"KS"	2008	2	"Harrison - Goff"	"NEMAHA"	"000090"	24	67	68	25	36	57
"KS"	2008	2	"Harrison - Kelly"	"NEMAHA"	"000100"	22	36	32	27	24	37
"KS"	2008	2	"Home Township"	"NEMAHA"	"000110"	25	57	67	15	32	48
"KS"	2008	2	"Illinois Township"	"NEMAHA"	"000120"	55	133	115	76	89	102
"KS"	2008	1	"Marion Township"	"NEMAHA"	"000130"	64	155	136	92	16	190
"KS"	2008	2	"Mitchell Township"	"NEMAHA"	"000140"	37	123	120	39	51	103
"KS"	2008	1	"Nemaha Township"	"NEMAHA"	"000150"	7	82	83	8	2	77
"KS"	2008	2	"Neuchatel Township"	"NEMAHA"	"000160"	21	51	52	20	29	43
"KS"	2008	2	"Red Vermillion Township"	"NEMAHA"	"000170"	23	39	29	31	23	34
"KS"	2008	2	"Reilly Township"	"NEMAHA"	"000180"	19	51	50	19	27	45
"KS"	2008	1	"Richmond Township"	"NEMAHA"	"000190"	68	219	192	95	34	216
"KS"	2008	2	"Rock Creek Township"	"NEMAHA"	"00020A"	25	162	153	32	52	137
"KS"	2008	1	"Sabetha Ward 1"	"NEMAHA"	"000210"	84	250	229	94	41	271
"KS"	2008	1	"Sabetha Ward 2"	"NEMAHA"	"000220"	76	252	227	97	44	259
"KS"	2008	1	"Sabetha Ward 4"	"NEMAHA"	"000240"	47	158	145	55	25	165
"KS"	2008	1	"Sabetha Ward"	"NEMAHA"	"00023A"	63	244	238	64	32	251
"KS"	2008	1	"Seneca Ward 1"	"NEMAHA"	"000260"	91	200	188	103	39	219
"KS"	2008	1	"Seneca Ward 2"	"NEMAHA"	"000270"	112	264	217	158	64	274
"KS"	2008	1	"Seneca Ward 3"	"NEMAHA"	"000280"	167	278	264	178	95	311
"KS"	2008	1	"Washington Township"	"NEMAHA"	"000290"	44	172	172	36	17	182
"KS"	2008	2	"Wetmore Township"	"NEMAHA"	"000300"	107	119	118	98	114	112
"KS"	2008	2	"Big Creek Township"	"NEOSHO"	"000010"	55	190	168	70	84	157
"KS"	2008	2	"Canville Township"	"NEOSHO"	"00002A"	112	207	191	120	121	188
"KS"	2008	2	"Centerville Township"	"NEOSHO"	"000030"	111	166	159	112	126	149
"KS"	2008	2	"Chanute Ward 1"	"NEOSHO"	"000040"	42	44	49	36	41	48
"KS"	2008	2	"Chanute Ward 2 Precinct 1"	"NEOSHO"	"000050"	144	176	180	137	150	170
"KS"	2008	2	"Chanute Ward 2 Precinct 2"	"NEOSHO"	"000060"	146	215	198	154	152	207
"KS"	2008	2	"Chanute Ward 3 Precinct 1"	"NEOSHO"	"000070"	257	328	308	256	249	322
"KS"	2008	2	"Chanute Ward 3 Precinct 2"	"NEOSHO"	"000080"	109	248	245	114	136	230
"KS"	2008	2	"Chanute Ward 3 Precinct 3"	"NEOSHO"	"000090"	204	434	449	181	212	419
"KS"	2008	2	"Chanute Ward 4 Precinct 1"	"NEOSHO"	"000100"	195	235	240	181	195	232
"KS"	2008	2	"Chanute Ward 4 Precinct 2"	"NEOSHO"	"000110"	139	153	154	128	143	147
"KS"	2008	2	"Chanute Ward 4 Precinct 3"	"NEOSHO"	"00012A"	102	172	157	112	94	172
"KS"	2008	2	"Chetopa Township"	"NEOSHO"	"000130"	89	352	328	111	117	321
"KS"	2008	2	"East Erie"	"NEOSHO"	"000140"	128	209	197	132	185	151
"KS"	2008	2	"Grant Township"	"NEOSHO"	"000150"	63	121	105	72	90	92
"KS"	2008	2	"Ladore Township"	"NEOSHO"	"000160"	103	91	91	102	121	72
"KS"	2008	2	"Lincoln Township"	"NEOSHO"	"000170"	52	63	66	52	54	64
"KS"	2008	2	"Mission Township"	"NEOSHO"	"000180"	168	273	254	187	205	223
"KS"	2008	2	"North Tioga Township"	"NEOSHO"	"000190"	60	165	164	62	60	166
"KS"	2008	2	"Shiloh Township"	"NEOSHO"	"000200"	34	119	108	38	51	98
"KS"	2008	2	"South Tioga East Township"	"NEOSHO"	"000210"	43	84	81	45	46	80
"KS"	2008	2	"South Tioga West Township"	"NEOSHO"	"00022A"	21	60	62	18	19	63
"KS"	2008	2	"Walnut Grove Township"	"NEOSHO"	"000230"	66	92	83	73	84	76
"KS"	2008	2	"West Erie"	"NEOSHO"	"000240"	120	276	249	141	177	211
"KS"	2008	1	"Bazine Township"	"NESS"	"000010"	29	160	166	19	5	177
"KS"	2008	1	"Eden Township"	"NESS"	"000020"	6	40	45	3	1	46
