state	year	county	precinct	g2006_REG_tv	g2006_GOV_tv	g2006_GOV_rv	g2006_GOV_dv
"GA"	2006	"Appling County"	"1A"	222	106	77	27
"GA"	2006	"Appling County"	"1A1"	226	126	80	45
"GA"	2006	"Appling County"	"1B"	979	403	278	119
"GA"	2006	"Appling County"	"1C"	646	306	208	96
"GA"	2006	"Appling County"	"1D"	108	44	27	16
"GA"	2006	"Appling County"	"2"	1567	458	195	252
"GA"	2006	"Appling County"	"3A"	248	101	82	18
"GA"	2006	"Appling County"	"3B"	314	123	45	77
"GA"	2006	"Appling County"	"3C"	1188	393	269	111
"GA"	2006	"Appling County"	"4A"	313	140	92	41
"GA"	2006	"Appling County"	"4B"	370	161	129	28
"GA"	2006	"Appling County"	"4C"	327	161	128	31
"GA"	2006	"Appling County"	"4D"	737	346	260	75
"GA"	2006	"Appling County"	"5A"	800	288	214	73
"GA"	2006	"Appling County"	"5B"	312	129	98	26
"GA"	2006	"Appling County"	"5B1"	138	44	14	29
"GA"	2006	"Appling County"	"5C"	289	134	91	38
"GA"	2006	"Atkinson County"	"Axson"	186	185	131	49
"GA"	2006	"Atkinson County"	"Pearson City"	183	178	78	95
"GA"	2006	"Atkinson County"	"Pearson County"	382	379	223	145
"GA"	2006	"Atkinson County"	"Willacoochee"	406	401	186	206
"GA"	2006	"Augusta-Richmond County"	"101"	471	469	289	161
"GA"	2006	"Augusta-Richmond County"	"102"	308	302	158	138
"GA"	2006	"Augusta-Richmond County"	"103"	419	408	55	345
"GA"	2006	"Augusta-Richmond County"	"104"	787	767	117	641
"GA"	2006	"Augusta-Richmond County"	"105"	187	180	30	145
"GA"	2006	"Augusta-Richmond County"	"106"	172	170	93	72
"GA"	2006	"Augusta-Richmond County"	"107"	703	694	409	264
"GA"	2006	"Augusta-Richmond County"	"108"	161	158	44	113
"GA"	2006	"Augusta-Richmond County"	"109"	100	99	41	53
"GA"	2006	"Augusta-Richmond County"	"110"	65	63	22	39
"GA"	2006	"Augusta-Richmond County"	"111"	271	268	114	145
"GA"	2006	"Augusta-Richmond County"	"112"	239	227	125	97
"GA"	2006	"Augusta-Richmond County"	"113"	199	195	46	143
"GA"	2006	"Augusta-Richmond County"	"201"	402	395	62	325
"GA"	2006	"Augusta-Richmond County"	"202"	926	914	366	529
"GA"	2006	"Augusta-Richmond County"	"203"	432	423	46	375
"GA"	2006	"Augusta-Richmond County"	"204"	327	323	211	101
"GA"	2006	"Augusta-Richmond County"	"205"	352	341	53	284
"GA"	2006	"Augusta-Richmond County"	"206"	235	230	142	77
"GA"	2006	"Augusta-Richmond County"	"207"	507	491	61	420
"GA"	2006	"Augusta-Richmond County"	"208"	390	385	111	261
"GA"	2006	"Augusta-Richmond County"	"209"	294	290	111	176
"GA"	2006	"Augusta-Richmond County"	"301"	977	971	713	229
"GA"	2006	"Augusta-Richmond County"	"302"	187	187	84	99
"GA"	2006	"Augusta-Richmond County"	"303"	567	564	474	78
"GA"	2006	"Augusta-Richmond County"	"304"	6	6	4	1
"GA"	2006	"Augusta-Richmond County"	"305"	193	192	163	29
"GA"	2006	"Augusta-Richmond County"	"306"	662	659	366	283
"GA"	2006	"Augusta-Richmond County"	"307"	681	672	492	160
"GA"	2006	"Augusta-Richmond County"	"308"	236	235	120	113
"GA"	2006	"Augusta-Richmond County"	"309"	222	222	102	113
"GA"	2006	"Augusta-Richmond County"	"310"	1132	1127	408	702
"GA"	2006	"Augusta-Richmond County"	"401"	949	947	171	767
"GA"	2006	"Augusta-Richmond County"	"402"	560	555	94	455
"GA"	2006	"Augusta-Richmond County"	"403"	561	558	141	407
"GA"	2006	"Augusta-Richmond County"	"404"	935	933	245	672
"GA"	2006	"Augusta-Richmond County"	"405"	641	637	124	504
"GA"	2006	"Augusta-Richmond County"	"406"	571	567	106	453
"GA"	2006	"Augusta-Richmond County"	"407"	20	20	9	11
"GA"	2006	"Augusta-Richmond County"	"408"	124	123	48	75
"GA"	2006	"Augusta-Richmond County"	"501"	417	407	97	305
"GA"	2006	"Augusta-Richmond County"	"502"	65	63	30	33
"GA"	2006	"Augusta-Richmond County"	"503"	808	800	213	575
"GA"	2006	"Augusta-Richmond County"	"504"	406	397	101	290
"GA"	2006	"Augusta-Richmond County"	"505"	360	356	57	295
"GA"	2006	"Augusta-Richmond County"	"506"	849	842	166	668
"GA"	2006	"Augusta-Richmond County"	"507"	274	272	127	135
"GA"	2006	"Augusta-Richmond County"	"508"	143	141	73	65
"GA"	2006	"Augusta-Richmond County"	"509"	74	74	37	37
"GA"	2006	"Augusta-Richmond County"	"601"	812	808	294	497
"GA"	2006	"Augusta-Richmond County"	"602"	775	770	523	233
"GA"	2006	"Augusta-Richmond County"	"603"	663	663	452	202
"GA"	2006	"Augusta-Richmond County"	"604"	364	362	157	198
"GA"	2006	"Augusta-Richmond County"	"605"	565	558	252	295
"GA"	2006	"Augusta-Richmond County"	"606"	629	624	379	240
"GA"	2006	"Augusta-Richmond County"	"701"	948	940	686	229
"GA"	2006	"Augusta-Richmond County"	"702"	790	789	561	207
"GA"	2006	"Augusta-Richmond County"	"703"	1190	1180	715	434
"GA"	2006	"Augusta-Richmond County"	"704"	100	100	59	40
"GA"	2006	"Augusta-Richmond County"	"705"	648	645	485	150
"GA"	2006	"Augusta-Richmond County"	"706"	963	958	695	234
"GA"	2006	"Augusta-Richmond County"	"707"	609	608	375	215
"GA"	2006	"Augusta-Richmond County"	"801"	153	153	100	50
"GA"	2006	"Augusta-Richmond County"	"801B"	190	189	134	50
"GA"	2006	"Augusta-Richmond County"	"802"	386	381	233	137
"GA"	2006	"Augusta-Richmond County"	"803"	9	9	2	6
"GA"	2006	"Augusta-Richmond County"	"804"	532	531	306	219
"GA"	2006	"Augusta-Richmond County"	"804H"	865	851	497	336
"GA"	2006	"Augusta-Richmond County"	"805"	330	330	179	146
"GA"	2006	"Augusta-Richmond County"	"806"	855	852	626	215
"GA"	2006	"Augusta-Richmond County"	"807"	371	368	123	239
"GA"	2006	"Augusta-Richmond County"	"808"	774	768	518	241
"GA"	2006	"Augusta-Richmond County"	"809"	484	480	343	124
"GA"	2006	"Bacon County"	"Douglas"	2864	825	415	398
"GA"	2006	"Bacon County"	"New Lacy"	834	346	165	177
"GA"	2006	"Bacon County"	"Taylor"	609	275	165	104
"GA"	2006	"Bacon County"	"Ware"	400	148	97	49
"GA"	2006	"Bacon County"	"Warnock"	308	132	75	53
"GA"	2006	"Baker County"	"Anna"	72	72	38	34
"GA"	2006	"Baker County"	"Elmodel"	106	103	39	61
"GA"	2006	"Baker County"	"Hoggards Mill"	115	111	33	78
"GA"	2006	"Baker County"	"Milford"	136	134	68	59
"GA"	2006	"Baker County"	"Newton"	374	371	137	230
"GA"	2006	"Baldwin County"	"Boddie"	228	226	76	139
"GA"	2006	"Baldwin County"	"City Hall Annex"	221	218	85	125
"GA"	2006	"Baldwin County"	"Coopers"	524	515	313	182
"GA"	2006	"Baldwin County"	"Courthouse"	220	219	98	107
"GA"	2006	"Baldwin County"	"East Baldwin"	1158	1149	558	548
"GA"	2006	"Baldwin County"	"East Hardwick"	304	300	75	215
"GA"	2006	"Baldwin County"	"Fire Dept"	393	392	126	254
"GA"	2006	"Baldwin County"	"Meriweather"	711	707	444	231
"GA"	2006	"Baldwin County"	"North Baldwin"	1167	1160	755	366
"GA"	2006	"Baldwin County"	"North Milledgeville"	664	660	350	283
"GA"	2006	"Baldwin County"	"Scottsboro"	313	310	171	131
"GA"	2006	"Baldwin County"	"South Milledgeville"	383	383	117	258
"GA"	2006	"Baldwin County"	"West Baldwin"	554	549	256	276
"GA"	2006	"Baldwin County"	"West Hardwick"	966	957	256	688
"GA"	2006	"Banks County"	"Anderson"	345	344	250	77
"GA"	2006	"Banks County"	"Baldwin"	256	255	196	50
"GA"	2006	"Banks County"	"Berlin"	123	121	84	31
"GA"	2006	"Banks County"	"Bushville"	226	225	170	48
"GA"	2006	"Banks County"	"Columbia"	129	129	90	37
"GA"	2006	"Banks County"	"Davids"	448	446	341	82
"GA"	2006	"Banks County"	"Golden Hill"	255	250	180	59
"GA"	2006	"Banks County"	"Grove River"	185	185	153	28
"GA"	2006	"Banks County"	"Hollingsworth"	231	228	159	60
"GA"	2006	"Banks County"	"Homer"	382	379	264	108
"GA"	2006	"Banks County"	"Poplar Springs"	470	468	338	115
"GA"	2006	"Banks County"	"Washington"	246	246	159	78
"GA"	2006	"Banks County"	"Wilmonts"	151	150	107	39
"GA"	2006	"Barrow County"	"001 Bethlehem Community Center"	652	649	449	158
"GA"	2006	"Barrow County"	"002 Fire Station 5 (County Line)"	657	656	569	69
"GA"	2006	"Barrow County"	"003 Bramlett Elementary School"	544	544	440	80
"GA"	2006	"Barrow County"	"004 Westside Middle School"	552	547	374	141
"GA"	2006	"Barrow County"	"005 Fire Station 1 (Statham)"	772	770	568	165
"GA"	2006	"Barrow County"	"006 Winder Barrow High School"	460	457	332	101
"GA"	2006	"Barrow County"	"007 Statham Elementary School"	505	504	330	153
"GA"	2006	"Barrow County"	"008 Holsenbeck Elementary School"	527	525	402	97
"GA"	2006	"Barrow County"	"009 Lions Club"	637	635	479	131
"GA"	2006	"Barrow County"	"010 Leisure Services Center"	476	473	263	187
"GA"	2006	"Barrow County"	"011 Apalachee High School"	387	386	277	84
"GA"	2006	"Barrow County"	"012 Fire Station 4 (Auburn)"	607	603	474	94
"GA"	2006	"Barrow County"	"013 Winder Community Center"	569	567	386	149
"GA"	2006	"Barrow County"	"014 Cedar Creek Baptist Church"	239	238	184	44
"GA"	2006	"Barrow County"	"015 County Line Elementary School"	559	558	442	94
"GA"	2006	"Barrow County"	"016 Bethlehem First Baptist Church"	889	887	610	236
"GA"	2006	"Bartow County"	"ADAIRSVILLE"	3930	1302	878	369
"GA"	2006	"Bartow County"	"ALLATOONA"	2965	956	687	212
"GA"	2006	"Bartow County"	"BEAVERS"	3300	1200	882	269
"GA"	2006	"Bartow County"	"CARTERSVILLE EAST"	4188	1329	874	389
"GA"	2006	"Bartow County"	"CARTERSVILLE WEST"	4598	1724	1183	456
"GA"	2006	"Bartow County"	"CASSVILLE"	3458	1021	697	286
"GA"	2006	"Bartow County"	"CENTER"	2335	936	707	182
"GA"	2006	"Bartow County"	"EMERSON"	1989	696	482	170
"GA"	2006	"Bartow County"	"EUHARLEE"	2269	810	562	212
"GA"	2006	"Bartow County"	"FOLSOM"	897	370	254	95
"GA"	2006	"Bartow County"	"KINGSTON"	1771	650	422	195
"GA"	2006	"Bartow County"	"MISSION RD"	3822	1402	992	364
"GA"	2006	"Bartow County"	"PINE LOG"	1449	622	440	137
"GA"	2006	"Bartow County"	"TAYLORSVILLE"	1759	691	511	146
"GA"	2006	"Bartow County"	"WHITE"	1690	676	497	143
"GA"	2006	"Bartow County"	"WOODLAND"	975	328	237	76
"GA"	2006	"Bartow County"	"ZENA"	3453	943	616	298
"GA"	2006	"Ben Hill County"	"East"	2425	614	249	356
"GA"	2006	"Ben Hill County"	"Special East"	691	124	58	62
"GA"	2006	"Ben Hill County"	"Special West"	1728	518	315	195
"GA"	2006	"Ben Hill County"	"West"	2660	871	558	287
"GA"	2006	"Ben Hill County"	"Williamson Mill"	151	71	36	32
"GA"	2006	"Berrien County"	"Alapaha"	912	384	203	170
"GA"	2006	"Berrien County"	"Enigma"	765	313	182	124
"GA"	2006	"Berrien County"	"Jordan"	483	240	157	70
"GA"	2006	"Berrien County"	"Lois"	215	108	73	31
"GA"	2006	"Berrien County"	"Lower Tenth"	212	107	68	33
"GA"	2006	"Berrien County"	"Nashville"	3919	1339	720	580
"GA"	2006	"Berrien County"	"New River"	184	106	66	33
"GA"	2006	"Berrien County"	"Ray City"	1080	365	185	174
"GA"	2006	"Berrien County"	"Upper Tenth"	159	85	59	24
"GA"	2006	"Bibb County"	"EAST MACON 1"	1574	437	48	380
"GA"	2006	"Bibb County"	"EAST MACON 2"	1364	584	89	482
"GA"	2006	"Bibb County"	"EAST MACON 3"	1445	595	84	497
"GA"	2006	"Bibb County"	"EAST MACON 4"	2152	901	415	435
"GA"	2006	"Bibb County"	"EAST MACON 5"	1795	734	78	646
"GA"	2006	"Bibb County"	"EAST MACON 6"	1703	724	181	525
"GA"	2006	"Bibb County"	"GODFREY 1"	2199	639	108	505
"GA"	2006	"Bibb County"	"GODFREY 2"	1461	400	70	323
"GA"	2006	"Bibb County"	"GODFREY 3"	2009	686	65	614
"GA"	2006	"Bibb County"	"GODFREY 4"	1416	351	111	236
"GA"	2006	"Bibb County"	"GODFREY 5"	1480	585	147	426
"GA"	2006	"Bibb County"	"GODFREY 6"	2124	662	134	518
"GA"	2006	"Bibb County"	"GODFREY 7"	1643	571	157	405
"GA"	2006	"Bibb County"	"HAZZARD 1"	1743	655	107	533
"GA"	2006	"Bibb County"	"HAZZARD 2"	2790	1077	619	398
"GA"	2006	"Bibb County"	"HAZZARD 3"	2888	1096	578	489
"GA"	2006	"Bibb County"	"HAZZARD 4"	1351	667	499	147
"GA"	2006	"Bibb County"	"HAZZARD 5"	1272	406	77	326
"GA"	2006	"Bibb County"	"HAZZARD 6"	1260	473	126	336
"GA"	2006	"Bibb County"	"HAZZARD 7"	1511	700	488	192
"GA"	2006	"Bibb County"	"HOWARD 1"	1276	644	474	140
"GA"	2006	"Bibb County"	"HOWARD 2"	3135	1366	1008	289
"GA"	2006	"Bibb County"	"HOWARD 3"	3251	1293	802	432
"GA"	2006	"Bibb County"	"HOWARD 4"	1256	683	486	161
"GA"	2006	"Bibb County"	"HOWARD 5"	1238	610	420	154
"GA"	2006	"Bibb County"	"HOWARD 6"	1147	521	324	167
"GA"	2006	"Bibb County"	"HOWARD 7"	1828	826	583	215
"GA"	2006	"Bibb County"	"HOWARD 8"	2096	1014	748	222
"GA"	2006	"Bibb County"	"HOWARD 9"	2154	1149	906	181
"GA"	2006	"Bibb County"	"RUTLAND 1"	3588	1587	1108	429
"GA"	2006	"Bibb County"	"RUTLAND 2"	2377	1016	723	266
"GA"	2006	"Bibb County"	"VINEVILLE 1"	1295	457	185	233
"GA"	2006	"Bibb County"	"VINEVILLE 2"	1569	616	227	358
"GA"	2006	"Bibb County"	"VINEVILLE 3"	1959	659	133	510
"GA"	2006	"Bibb County"	"VINEVILLE 4"	1429	586	103	469
"GA"	2006	"Bibb County"	"VINEVILLE 5"	1040	330	56	266
"GA"	2006	"Bibb County"	"VINEVILLE 6"	1780	905	659	196
"GA"	2006	"Bibb County"	"VINEVILLE 7"	1118	464	286	152
"GA"	2006	"Bibb County"	"VINEVILLE 8"	1042	438	259	147
"GA"	2006	"Bibb County"	"WARRIOR 1"	1792	853	544	284
"GA"	2006	"Bibb County"	"WARRIOR 2"	2180	949	600	319
"GA"	2006	"Bleckley County"	"FAIRGROUND"	2522	2497	1706	710
"GA"	2006	"Brantley County"	"Atkinson"	925	285	184	93
"GA"	2006	"Brantley County"	"Calvary"	980	396	271	114
"GA"	2006	"Brantley County"	"Hickox"	742	243	138	97
"GA"	2006	"Brantley County"	"Hoboken"	921	330	209	114
"GA"	2006	"Brantley County"	"Hortense"	641	255	179	74
"GA"	2006	"Brantley County"	"Lulaton"	466	136	72	60
"GA"	2006	"Brantley County"	"Nahunta"	1283	408	193	204
"GA"	2006	"Brantley County"	"Schlatterville"	398	180	125	50
"GA"	2006	"Brantley County"	"Waynesville"	1454	388	282	100
"GA"	2006	"Brooks County"	"Barney"	546	211	114	90
"GA"	2006	"Brooks County"	"Briggs"	1327	519	335	168
"GA"	2006	"Brooks County"	"Dixie"	490	202	92	109
"GA"	2006	"Brooks County"	"Dry Lake"	282	119	78	38
"GA"	2006	"Brooks County"	"Grooverville"	342	137	76	56
"GA"	2006	"Brooks County"	"Morven"	845	328	151	174
"GA"	2006	"Brooks County"	"Nankin"	537	234	155	72
"GA"	2006	"Brooks County"	"Quitman"	2734	902	380	505
"GA"	2006	"Brooks County"	"Williams"	379	141	82	53
"GA"	2006	"Bryan County"	"Blitchton Fire Station"	753	300	177	113
"GA"	2006	"Bryan County"	"Daniel Siding"	903	325	199	118
"GA"	2006	"Bryan County"	"Ellabell"	1720	634	428	195
"GA"	2006	"Bryan County"	"Hwy 144 East"	1387	572	431	125
"GA"	2006	"Bryan County"	"J.F. Gregory Park"	1084	297	190	98
"GA"	2006	"Bryan County"	"Keller"	2196	783	617	149
"GA"	2006	"Bryan County"	"Pembroke East"	1263	505	310	183
"GA"	2006	"Bryan County"	"Pembroke West"	755	314	158	150
"GA"	2006	"Bryan County"	"RH Rec Center"	1827	665	513	133
"GA"	2006	"Bryan County"	"Ways Station"	2089	683	486	184
"GA"	2006	"Bulloch County"	"Bay"	431	429	322	100
"GA"	2006	"Bulloch County"	"Blitch"	636	631	459	153
"GA"	2006	"Bulloch County"	"Brooklet"	710	706	511	172
"GA"	2006	"Bulloch County"	"Church"	1403	1389	803	547
"GA"	2006	"Bulloch County"	"Emit"	621	617	423	181
"GA"	2006	"Bulloch County"	"Fair"	1493	1486	1011	434
"GA"	2006	"Bulloch County"	"Hagin"	595	590	372	199
"GA"	2006	"Bulloch County"	"Leefield"	215	213	158	45
"GA"	2006	"Bulloch County"	"Lockhart"	203	200	133	61
"GA"	2006	"Bulloch County"	"Nevils"	312	310	209	95
"GA"	2006	"Bulloch County"	"Pittman Park"	911	906	483	384
"GA"	2006	"Bulloch County"	"Portal"	538	532	334	186
"GA"	2006	"Bulloch County"	"Register"	294	291	181	102
"GA"	2006	"Bulloch County"	"Sinkhole"	170	169	130	33
"GA"	2006	"Bulloch County"	"Statesboro"	1254	1233	626	592
"GA"	2006	"Bulloch County"	"Stilson"	537	534	397	124
"GA"	2006	"Burke County"	"Alexander"	400	175	83	91
"GA"	2006	"Burke County"	"Four Points"	1178	430	283	140
"GA"	2006	"Burke County"	"Girard"	556	241	101	136
"GA"	2006	"Burke County"	"Gough"	379	145	48	91
"GA"	2006	"Burke County"	"Greens Cut"	1204	409	202	200
"GA"	2006	"Burke County"	"Keysville"	620	226	102	122
"GA"	2006	"Burke County"	"Midville"	453	180	73	105
"GA"	2006	"Burke County"	"Munnerlyn"	245	97	51	43
"GA"	2006	"Burke County"	"North Waynesboro"	1926	539	197	335
"GA"	2006	"Burke County"	"Sardis"	822	288	167	118
"GA"	2006	"Burke County"	"Scotts Cross Rd"	241	103	27	75
"GA"	2006	"Burke County"	"South Waynesboro"	2437	839	516	312
"GA"	2006	"Burke County"	"St Clair"	302	132	46	84
"GA"	2006	"Burke County"	"Telfair"	550	192	113	73
"GA"	2006	"Burke County"	"Vidette"	275	130	72	53
"GA"	2006	"Butts County"	"BUTTS CO COMM CENTER"	959	947	390	539
"GA"	2006	"Butts County"	"JENKINSBURG"	614	608	325	257
"GA"	2006	"Butts County"	"LIBRARY"	907	898	615	243
"GA"	2006	"Butts County"	"STARK"	751	748	588	126
"GA"	2006	"Butts County"	"WORTHVILLE"	518	517	376	117
"GA"	2006	"Calhoun County"	"Arlington"	1132	205	61	137
"GA"	2006	"Calhoun County"	"Edison"	580	213	63	146
"GA"	2006	"Calhoun County"	"Edison-Arlington"	1653	195	95	95
"GA"	2006	"Calhoun County"	"Leary"	1206	302	93	206
"GA"	2006	"Calhoun County"	"Morgan"	990	202	86	112
"GA"	2006	"Camden County"	"Browntown"	523	152	106	40
"GA"	2006	"Camden County"	"Gross Road"	2792	844	593	229
"GA"	2006	"Camden County"	"Harrietts Bluff"	1289	542	384	147
"GA"	2006	"Camden County"	"Kingsland"	1374	396	268	120
"GA"	2006	"Camden County"	"Mary Lee Clark"	1962	568	398	158
"GA"	2006	"Camden County"	"Mush Bluff"	1730	541	369	157
"GA"	2006	"Camden County"	"North Kingsland"	1328	422	223	195
"GA"	2006	"Camden County"	"North St Marys"	1459	270	168	92
"GA"	2006	"Camden County"	"South St Marys"	1621	597	372	211
"GA"	2006	"Camden County"	"Tarboro"	686	236	126	109
"GA"	2006	"Camden County"	"Waverly"	880	293	157	129
"GA"	2006	"Camden County"	"West Kingsland"	1721	508	358	138
"GA"	2006	"Camden County"	"West St Marys"	2128	840	619	203
"GA"	2006	"Camden County"	"Woodbine"	1313	467	257	199
"GA"	2006	"Candler County"	"Candler -1736"	2378	789	504	268
"GA"	2006	"Candler County"	"Metter -1685"	2899	858	522	321
"GA"	2006	"Carroll County"	"AG. ED. CENTER (714-BS)"	764	324	229	86
"GA"	2006	"Carroll County"	"BETHANY (501)"	1543	552	390	134
"GA"	2006	"Carroll County"	"BONNER (714-A3)"	1978	783	536	210
"GA"	2006	"Carroll County"	"BOWDON (1111)"	2142	850	558	260
"GA"	2006	"Carroll County"	"BOWDON JCT (1496)"	836	344	215	114
"GA"	2006	"Carroll County"	"BURWELL (1371)"	1007	441	314	102
"GA"	2006	"Carroll County"	"CENTERPOINT (1152)"	1127	547	423	110
"GA"	2006	"Carroll County"	"CLEM (1483)"	1692	738	516	189
"GA"	2006	"Carroll County"	"CO ADMIN (714-A5)"	1526	535	322	181
"GA"	2006	"Carroll County"	"EMC (714-BN)"	987	395	260	116
"GA"	2006	"Carroll County"	"FAIRFIELD (1540)"	2213	1037	745	250
"GA"	2006	"Carroll County"	"HULETT (1542)"	1520	634	474	132
"GA"	2006	"Carroll County"	"KANSAS (1006)"	772	313	225	75
"GA"	2006	"Carroll County"	"LAKESHORE (714-A)"	1085	407	263	133
"GA"	2006	"Carroll County"	"LOWELL (1163)"	992	419	324	79
"GA"	2006	"Carroll County"	"MT ZION (1240)"	1188	481	331	133
"GA"	2006	"Carroll County"	"NEW HOPE (716)"	845	299	203	81
"GA"	2006	"Carroll County"	"OAK GROVE (715)"	1026	469	349	110
"GA"	2006	"Carroll County"	"OLD CAMP (717-BW)"	1626	780	547	191
"GA"	2006	"Carroll County"	"ROOPVILLE (713)"	1068	532	395	107
"GA"	2006	"Carroll County"	"SANDHILL (1122)"	2437	943	632	261
"GA"	2006	"Carroll County"	"TABERNACLE (714-A6)"	975	403	238	131
"GA"	2006	"Carroll County"	"TEMPLE CITY (650)"	1889	694	463	206
"GA"	2006	"Carroll County"	"TEMPLE COUNTY (649)"	2301	821	582	199
"GA"	2006	"Carroll County"	"TYUS (1533)"	1247	551	378	138
"GA"	2006	"Carroll County"	"V RICA NORTH (641)"	3082	1065	730	290
"GA"	2006	"Carroll County"	"V RICA SOUTH (640)"	1837	760	519	208
"GA"	2006	"Carroll County"	"VICTORIOUS BELIEVERS CHURCH (714-BE)"	1217	394	201	182
"GA"	2006	"Carroll County"	"VILLA RICA CITY (642)"	2860	910	533	352
"GA"	2006	"Carroll County"	"W CRLTON (714-A1)"	1705	399	113	270
"GA"	2006	"Carroll County"	"W GA CLG (714-A4)"	2024	616	379	194
"GA"	2006	"Carroll County"	"WHITESBURG (682)"	1393	642	432	182
"GA"	2006	"Catoosa County"	"BLACKSTOCK"	418	416	308	102
"GA"	2006	"Catoosa County"	"BOYNTON"	1329	1325	1077	236
"GA"	2006	"Catoosa County"	"CATOOSA KEITH"	600	597	451	139
"GA"	2006	"Catoosa County"	"CHAMBERS"	628	624	510	101
"GA"	2006	"Catoosa County"	"DUNCAN PARK"	459	452	349	96
"GA"	2006	"Catoosa County"	"FORT OGLETHORPE"	987	980	801	175
"GA"	2006	"Catoosa County"	"GRAYSVILLE"	850	844	683	148
"GA"	2006	"Catoosa County"	"LAKEVIEW"	717	711	525	174
"GA"	2006	"Catoosa County"	"POPLAR SPRINGS"	823	822	668	140
"GA"	2006	"Catoosa County"	"RINGGOLD"	1216	1213	1007	190
"GA"	2006	"Catoosa County"	"WESTSIDE"	720	714	587	120
"GA"	2006	"Catoosa County"	"WOODSTATION"	743	741	598	130
"GA"	2006	"Charlton County"	"Bend Fire Station"	379	71	46	20
"GA"	2006	"Charlton County"	"Folkston"	877	204	96	101
"GA"	2006	"Charlton County"	"Folkston Library"	758	204	96	106
"GA"	2006	"Charlton County"	"Folston Fire Station"	1071	305	203	96
"GA"	2006	"Charlton County"	"Homeland"	980	294	161	125
"GA"	2006	"Charlton County"	"Racepond"	91	33	14	18
"GA"	2006	"Charlton County"	"St. George"	552	135	94	37
"GA"	2006	"Charlton County"	"Traders Hill"	381	141	105	30
"GA"	2006	"Charlton County"	"Winokur"	228	78	48	25
"GA"	2006	"Chatham County"	"1st African Baptist Church"	925	333	66	262
"GA"	2006	"Chatham County"	"Aldersgate Youth Center"	1086	448	195	239
"GA"	2006	"Chatham County"	"American Legion Post #135"	459	181	55	108
"GA"	2006	"Chatham County"	"Bamboo Farms"	1514	511	284	223
"GA"	2006	"Chatham County"	"Baptist Student Center"	709	352	233	112
"GA"	2006	"Chatham County"	"Bartlett Middle School"	629	236	110	121
"GA"	2006	"Chatham County"	"Beach High School"	400	141	15	125
"GA"	2006	"Chatham County"	"Bethesda Museum"	1245	593	426	158
"GA"	2006	"Chatham County"	"Bible Baptist Church"	1346	478	94	377
"GA"	2006	"Chatham County"	"Bloomingdale Comm. Center"	2756	770	563	185
"GA"	2006	"Chatham County"	"Bull Street Baptist Church"	1226	311	79	217
"GA"	2006	"Chatham County"	"Butler Pres. Ed Building"	803	254	32	218
"GA"	2006	"Chatham County"	"Butler School"	1210	568	65	498
"GA"	2006	"Chatham County"	"Chatham County Health Dept"	630	293	212	78
"GA"	2006	"Chatham County"	"Civic Center"	627	107	43	55
"GA"	2006	"Chatham County"	"Cokesbury Methodist Church"	552	320	237	77
"GA"	2006	"Chatham County"	"Cresthill Baptist Church"	1014	496	345	134
"GA"	2006	"Chatham County"	"Derenne Middle School"	585	222	28	194
"GA"	2006	"Chatham County"	"Eli Whitney School"	520	269	138	129
"GA"	2006	"Chatham County"	"Elks Lodge"	1160	423	196	217
"GA"	2006	"Chatham County"	"Faith Lutheran"	1584	823	576	225
"GA"	2006	"Chatham County"	"Ferguson Ave Baptist Church"	957	502	369	121
"GA"	2006	"Chatham County"	"First Baptist Church of Island"	1673	810	593	196
"GA"	2006	"Chatham County"	"First Presbyterian Church"	1415	815	485	288
"GA"	2006	"Chatham County"	"Fred Wessels Comm. Center"	1022	337	95	231
"GA"	2006	"Chatham County"	"Garden City Community Center"	1113	533	384	144
"GA"	2006	"Chatham County"	"Garden City Recreation Center"	1103	277	49	225
"GA"	2006	"Chatham County"	"Georgetown Elementary"	2788	1169	673	470
"GA"	2006	"Chatham County"	"Girls Scout Cottage"	795	374	168	197
"GA"	2006	"Chatham County"	"Gospel Temple Church of God"	2023	745	83	647
"GA"	2006	"Chatham County"	"Gould School"	640	211	153	56
"GA"	2006	"Chatham County"	"Grace United Methodist Church"	605	318	226	88
"GA"	2006	"Chatham County"	"Haven School"	1013	337	33	303
"GA"	2006	"Chatham County"	"Heritage Park of Savannah"	1696	732	394	324
"GA"	2006	"Chatham County"	"Holy Spirit Lutheran Church"	1333	556	89	448
"GA"	2006	"Chatham County"	"Hope Baptist Church"	391	157	93	63
"GA"	2006	"Chatham County"	"Immanuel Baptist Church"	742	319	196	110
"GA"	2006	"Chatham County"	"Island Community Center"	1680	668	432	218
"GA"	2006	"Chatham County"	"Islands Elementary School"	2252	1025	796	210
"GA"	2006	"Chatham County"	"Isle Of Hope School"	887	503	376	115
"GA"	2006	"Chatham County"	"Isle of Hope Baptist Church Center"	1607	888	704	161
"GA"	2006	"Chatham County"	"JEA Building"	1465	718	385	305
"GA"	2006	"Chatham County"	"Jenkins High School"	825	338	177	151
"GA"	2006	"Chatham County"	"Largo Tibet School"	1806	593	240	345
"GA"	2006	"Chatham County"	"Lazaretto Boat Club"	1137	620	480	124
"GA"	2006	"Chatham County"	"Liberty City Church of Christ"	1130	523	62	457
"GA"	2006	"Chatham County"	"May Howard School"	1978	891	637	234
"GA"	2006	"Chatham County"	"Moses Jackson Center"	798	269	38	227
"GA"	2006	"Chatham County"	"Myers Middle School"	659	297	87	202
