state	year	parish	ward	precinct	cd	cd2	cd3	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USS_dv	g2004_USS_rv	g2004_USS_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_USH_dv2	g2004_USH_rv2	g2004_USH_tv2	g2004_USH_dv3	g2004_USH_rv3	g2004_USH_tv3
"LA"	2004	"Lafayette"	"0"	"50"	7			144	20	167	133	20	158	145	20	165						
"LA"	2004	"Lafayette"	"0"	"51"	7			442	31	479	409	24	438	446	24	470						
"LA"	2004	"Lafayette"	"0"	"52"	7			306	107	419	304	89	399	292	118	410						
"LA"	2004	"Lafayette"	"0"	"53"	7			313	138	452	344	88	433	325	123	448						
"LA"	2004	"Lafayette"	"0"	"54"	7			480	43	531	460	35	503	487	47	534						
"LA"	2004	"Lafayette"	"0"	"55"	7			465	271	745	538	159	710	497	223	720						
"LA"	2004	"Lafayette"	"0"	"56"	7			681	52	739	634	30	684	683	41	724						
"LA"	2004	"Lafayette"	"0"	"57"	7			423	92	520	418	67	490	433	79	512						
"LA"	2004	"Lafayette"	"0"	"58"	7			312	12	331	286	9	301	312	14	326						
"LA"	2004	"Lafayette"	"0"	"59"	7			100	225	329	117	196	316	109	211	320						
"LA"	2004	"Lafayette"	"0"	"6"	7			306	769	1083	492	556	1054	367	688	1055						
"LA"	2004	"Lafayette"	"0"	"60"	7			229	304	538	259	242	506	240	284	524						
"LA"	2004	"Lafayette"	"0"	"61"	7			216	30	249	218	19	238	225	22	247						
"LA"	2004	"Lafayette"	"0"	"62"	7			193	12	206	163	14	179	192	9	201						
"LA"	2004	"Lafayette"	"0"	"63"	7			231	69	305	237	50	290	238	59	297						
"LA"	2004	"Lafayette"	"0"	"65"	7			166	162	337	200	122	324	144	176	320						
"LA"	2004	"Lafayette"	"0"	"66"	7			197	138	347	198	125	330	178	150	328						
"LA"	2004	"Lafayette"	"0"	"67"	7			149	520	675	221	411	640	155	495	650						
"LA"	2004	"Lafayette"	"0"	"68"	7			307	154	478	315	126	455	309	156	465						
"LA"	2004	"Lafayette"	"0"	"69"	7			147	296	450	200	232	437	130	299	429						
"LA"	2004	"Lafayette"	"0"	"7"	7			412	325	747	466	238	716	446	291	737						
"LA"	2004	"Lafayette"	"0"	"70"	7			227	375	611	296	299	599	200	393	593						
"LA"	2004	"Lafayette"	"0"	"71"	7			194	334	533	290	211	510	253	268	521						
"LA"	2004	"Lafayette"	"0"	"72"	7			136	169	313	154	150	306	123	176	299						
"LA"	2004	"Lafayette"	"0"	"73"	7			90	345	442	132	288	422	95	332	427						
"LA"	2004	"Lafayette"	"0"	"74"	7			255	429	696	328	341	675	223	444	667						
"LA"	2004	"Lafayette"	"0"	"75"	7			139	318	465	190	264	456	130	314	444						
"LA"	2004	"Lafayette"	"0"	"76"	7			116	602	729	203	496	705	128	575	703						
"LA"	2004	"Lafayette"	"0"	"77"	7			124	559	690	200	458	664	128	537	665						
"LA"	2004	"Lafayette"	"0"	"78"	7			200	846	1056	310	709	1021	219	807	1026						
"LA"	2004	"Lafayette"	"0"	"79"	7			80	398	482	127	339	469	80	387	467						
"LA"	2004	"Lafayette"	"0"	"8"	7			532	686	1221	700	450	1171	594	590	1184						
"LA"	2004	"Lafayette"	"0"	"80"	7			59	499	564	131	417	549	87	466	553						
"LA"	2004	"Lafayette"	"0"	"81"	7			102	388	496	176	305	486	120	372	492						
"LA"	2004	"Lafayette"	"0"	"82"	7			247	655	916	344	540	895	246	645	891						
"LA"	2004	"Lafayette"	"0"	"83"	7			250	951	1218	440	731	1180	278	898	1176						
"LA"	2004	"Lafayette"	"0"	"84"	7			173	807	997	270	692	969	175	800	975						
"LA"	2004	"Lafayette"	"0"	"86"	7			209	905	1117	327	758	1090	222	866	1088						
"LA"	2004	"Lafayette"	"0"	"88"	7			134	620	763	221	514	741	141	597	738						
"LA"	2004	"Lafayette"	"0"	"89"	7			72	485	564	111	424	541	91	451	542						
"LA"	2004	"Lafayette"	"0"	"9"	7			476	658	1139	627	457	1101	556	560	1116						
"LA"	2004	"Lafayette"	"0"	"90"	7			151	404	564	217	321	542	145	397	542						
"LA"	2004	"Lafayette"	"0"	"91"	7			212	871	1095	330	715	1057	232	819	1051						
"LA"	2004	"Lafayette"	"0"	"92"	7			330	732	1077	458	572	1036	374	669	1043						
"LA"	2004	"Lafayette"	"0"	"93"	7			236	490	739	292	405	704	243	459	702						
"LA"	2004	"Lafayette"	"0"	"94"	7			203	695	905	294	574	873	208	666	874						
"LA"	2004	"Lafayette"	"0"	"98"	7			232	772	1009	422	526	964	279	697	976						
"LA"	2004	"Lafayette"	"0"	"99"	7			440	330	785	514	215	746	466	296	762						
"LA"	2004	"Lafayette"	"Early Voting"	"0"	7			1340	4127	5512	1890	3263	5187	1404	3904	5308						
"LA"	2004	"Lafayette"	"Provisional Votes"	"0"	7			5	2	7	4	2	6	3	3	6						
"LA"	2004	"Lafourche"	"1"	"03A"	3			257	501	772	310	411	725	291	457	748						
"LA"	2004	"Lafourche"	"1"	"03B"	3			226	425	659	264	346	614	281	344	625						
"LA"	2004	"Lafourche"	"1"	"1"	3			236	571	821	290	466	772	302	492	794						
"LA"	2004	"Lafourche"	"1"	"2"	3			108	149	259	121	114	239	108	141	249						
"LA"	2004	"Lafourche"	"1"	"4"	3			217	79	305	203	74	288	157	123	280						
"LA"	2004	"Lafourche"	"10"	"03A"	3			237	306	550	252	252	511	199	325	524						
"LA"	2004	"Lafourche"	"10"	"03B"	3			131	169	308	154	119	277	126	158	284						
"LA"	2004	"Lafourche"	"10"	"1"	3			301	287	605	316	222	558	286	289	575						
"LA"	2004	"Lafourche"	"10"	"10"	3			281	317	619	302	250	562	243	345	588						
"LA"	2004	"Lafourche"	"10"	"11"	3			133	170	307	138	131	273	124	168	292						
"LA"	2004	"Lafourche"	"10"	"12"	3			294	411	720	340	319	675	290	402	692						
"LA"	2004	"Lafourche"	"10"	"13"	3			215	318	544	247	253	508	208	310	518						
"LA"	2004	"Lafourche"	"10"	"14"	3			264	338	621	322	246	577	271	330	601						
"LA"	2004	"Lafourche"	"10"	"15"	3			154	285	452	211	205	424	165	272	437						
"LA"	2004	"Lafourche"	"10"	"16"	3			183	229	418	188	191	384	170	222	392						
"LA"	2004	"Lafourche"	"10"	"17"	3			8	3	11	7	2	10	7	4	11						
"LA"	2004	"Lafourche"	"10"	"2"	3			192	278	481	216	232	456	169	297	466						
"LA"	2004	"Lafourche"	"10"	"4"	3			103	182	290	115	151	270	110	170	280						
"LA"	2004	"Lafourche"	"10"	"5"	3			214	238	461	243	178	427	191	246	437						
"LA"	2004	"Lafourche"	"10"	"6"	3			180	142	327	168	130	304	150	160	310						
"LA"	2004	"Lafourche"	"10"	"7"	3			133	72	213	128	57	193	98	103	201						
"LA"	2004	"Lafourche"	"10"	"8"	3			224	223	457	227	178	408	199	235	434						
"LA"	2004	"Lafourche"	"10"	"9"	3			314	330	657	327	264	604	284	441	725						
"LA"	2004	"Lafourche"	"11"	"1"	3			111	113	226	111	85	204	140	81	221						
"LA"	2004	"Lafourche"	"11"	"2"	3			270	897	1193	345	753	1116	407	717	1124						
"LA"	2004	"Lafourche"	"11"	"3"	3			216	799	1033	294	653	961	347	634	981						
"LA"	2004	"Lafourche"	"11"	"4"	3			26	190	221	56	150	206	52	163	215						
"LA"	2004	"Lafourche"	"2"	"01A"	3			84	88	176	84	72	160	77	88	165						
"LA"	2004	"Lafourche"	"2"	"03A"	3			62	41	106	64	32	99	55	49	104						
"LA"	2004	"Lafourche"	"2"	"04A"	3			2	0	2	2	0	2	2	0	2						
"LA"	2004	"Lafourche"	"2"	"1"	3			88	168	264	108	130	240	85	164	249						
"LA"	2004	"Lafourche"	"2"	"10"	3			113	129	249	126	108	236	100	136	236						
"LA"	2004	"Lafourche"	"2"	"11"	3			418	216	652	374	194	586	329	269	598						
"LA"	2004	"Lafourche"	"2"	"12"	3			173	655	837	197	592	795	238	568	806						
"LA"	2004	"Lafourche"	"2"	"13"	3			174	258	435	181	227	417	169	247	416						
"LA"	2004	"Lafourche"	"2"	"14"	3			114	325	445	123	303	428	126	312	438						
"LA"	2004	"Lafourche"	"2"	"2"	3			174	867	1048	211	792	1010	284	745	1029						
"LA"	2004	"Lafourche"	"2"	"3"	3			170	317	494	187	254	449	178	291	469						
"LA"	2004	"Lafourche"	"2"	"4"	3			99	228	334	130	181	315	124	200	324						
"LA"	2004	"Lafourche"	"2"	"5"	3			168	179	357	168	150	320	152	183	335						
"LA"	2004	"Lafourche"	"2"	"6"	3			163	324	494	171	285	460	181	301	482						
"LA"	2004	"Lafourche"	"2"	"7"	3			355	73	429	322	59	393	270	115	385						
"LA"	2004	"Lafourche"	"2"	"8"	3			78	261	342	95	230	326	110	219	329						
"LA"	2004	"Lafourche"	"2"	"9"	3			338	107	455	312	91	408	254	163	417						
"LA"	2004	"Lafourche"	"3"	"1"	3			162	409	578	197	336	540	212	340	552						
"LA"	2004	"Lafourche"	"3"	"2"	3			145	261	408	164	215	382	166	219	385						
"LA"	2004	"Lafourche"	"3"	"3"	3			322	616	951	343	502	868	464	442	906						
"LA"	2004	"Lafourche"	"3"	"4"	3			398	199	615	368	168	552	371	193	564						
"LA"	2004	"Lafourche"	"3"	"5"	3			285	477	783	301	401	714	346	381	727						
"LA"	2004	"Lafourche"	"3"	"6"	3			239	619	871	290	501	813	399	436	835						
"LA"	2004	"Lafourche"	"4"	"1"	3			221	594	831	317	436	767	390	413	803						
"LA"	2004	"Lafourche"	"4"	"2"	3			192	319	521	207	278	491	249	260	509						
"LA"	2004	"Lafourche"	"4"	"3"	3			133	239	378	147	203	358	169	195	364						
"LA"	2004	"Lafourche"	"4"	"4"	3			290	378	692	319	299	629	336	320	656						
"LA"	2004	"Lafourche"	"4"	"5"	3			256	518	792	320	412	742	375	395	770						
"LA"	2004	"Lafourche"	"4"	"6"	3			328	494	836	379	391	778	283	519	802						
"LA"	2004	"Lafourche"	"5"	"01A"	3			59	194	257	76	173	250	67	182	249						
"LA"	2004	"Lafourche"	"5"	"01B"	3			105	39	146	97	32	130	77	54	131						
"LA"	2004	"Lafourche"	"5"	"1"	3			68	179	254	86	146	236	80	161	241						
"LA"	2004	"Lafourche"	"5"	"2"	3			113	393	513	139	344	487	146	352	498						
"LA"	2004	"Lafourche"	"6"	"01A"	3			234	366	615	253	299	562	227	372	599						
"LA"	2004	"Lafourche"	"6"	"01B"	3			255	442	710	301	368	678	249	445	694						
"LA"	2004	"Lafourche"	"6"	"2"	3			332	503	846	350	430	791	274	545	819						
"LA"	2004	"Lafourche"	"6"	"3"	3			246	202	457	216	189	414	198	243	441						
"LA"	2004	"Lafourche"	"6"	"4"	3			269	155	440	255	125	389	230	188	418						
"LA"	2004	"Lafourche"	"7"	"1"	3			21	106	130	30	85	116	48	72	120						
"LA"	2004	"Lafourche"	"7"	"2"	3			105	201	317	114	176	293	143	153	296						
"LA"	2004	"Lafourche"	"7"	"3"	3			56	88	153	61	79	142	55	90	145						
"LA"	2004	"Lafourche"	"7"	"4"	3			445	135	592	370	125	522	387	140	527						
"LA"	2004	"Lafourche"	"8"	"1"	3			184	245	441	202	187	393	226	180	406						
"LA"	2004	"Lafourche"	"9"	"1"	3			166	239	413	176	198	383	203	194	397						
"LA"	2004	"Lafourche"	"9"	"2"	3			172	226	402	193	186	382	165	216	381						
"LA"	2004	"Lafourche"	"Early Voting"	"0"	3			615	1640	2273	685	1402	2100	698	1525	2223						
"LA"	2004	"Lasalle"	"1"	"1"	5			20	80	102	30	66	100	11	87	98						
"LA"	2004	"Lasalle"	"1"	"2"	5			20	58	79	31	44	79	12	62	74						
"LA"	2004	"Lasalle"	"1"	"3"	5			22	127	151	43	97	143	18	117	135						
"LA"	2004	"Lasalle"	"1"	"4"	5			31	138	170	43	102	149	13	132	145						
"LA"	2004	"Lasalle"	"10"	"1"	5			48	37	85	52	27	82	30	43	73						
"LA"	2004	"Lasalle"	"10"	"4"	5			253	68	327	210	68	291	148	121	269						
"LA"	2004	"Lasalle"	"2"	"1"	5			75	426	506	132	329	466	47	416	463						
"LA"	2004	"Lasalle"	"2"	"3"	5			3	24	27	7	19	26	0	23	23						
"LA"	2004	"Lasalle"	"3"	"1"	5			45	268	317	85	202	297	16	267	283						
"LA"	2004	"Lasalle"	"3"	"2"	5			37	151	191	65	115	183	20	148	168						
"LA"	2004	"Lasalle"	"4"	"1"	5			24	125	150	36	104	142	13	125	138						
"LA"	2004	"Lasalle"	"4"	"2"	5			30	211	244	52	175	232	9	213	222						
"LA"	2004	"Lasalle"	"4"	"3"	5			12	86	98	25	66	93	7	84	91						
"LA"	2004	"Lasalle"	"4"	"4"	5			20	74	96	27	64	92	10	72	82						
"LA"	2004	"Lasalle"	"5"	"1"	5			80	504	589	117	438	564	32	523	555						
"LA"	2004	"Lasalle"	"6"	"1"	5			49	253	309	80	215	299	20	269	289						
"LA"	2004	"Lasalle"	"6"	"2"	5			36	173	212	50	146	199	22	175	197						
"LA"	2004	"Lasalle"	"7"	"1"	5			51	312	366	83	260	351	19	326	345						
"LA"	2004	"Lasalle"	"7"	"2"	5			39	161	200	72	117	192	25	161	186						
"LA"	2004	"Lasalle"	"8"	"2"	5			16	76	95	21	66	89	12	74	86						
"LA"	2004	"Lasalle"	"8"	"3"	5			10	139	151	27	116	144	5	128	133						
"LA"	2004	"Lasalle"	"8"	"5"	5			13	61	74	20	47	67	8	58	66						
"LA"	2004	"Lasalle"	"8"	"6"	5			7	67	78	27	48	75	10	60	70						
"LA"	2004	"Lasalle"	"8"	"7"	5			24	205	232	61	149	217	19	191	210						
"LA"	2004	"Lasalle"	"9"	"1"	5			49	257	306	85	208	298	25	257	282						
"LA"	2004	"Lasalle"	"9"	"2"	5			11	146	157	33	112	149	13	132	145						
"LA"	2004	"Lasalle"	"9"	"3"	5			21	69	92	30	51	81	16	69	85						
"LA"	2004	"Lasalle"	"9"	"4"	5			2	23	25	7	18	25	1	23	24						
"LA"	2004	"Lasalle"	"9"	"5"	5			7	57	64	17	45	62	7	50	57						
"LA"	2004	"Lasalle"	"Early Voting"	"0"	5			99	636	741	168	549	728	51	667	718						
"LA"	2004	"Lasalle"	"Provisional Votes"	"0"	5			1	3	4	3	0	3	1	2	3						
"LA"	2004	"Lincoln"	"1"	"1"	5			636	25	662	576	10	604	475	98	573						
"LA"	2004	"Lincoln"	"1"	"2"	5			251	115	367	233	102	345	161	142	303						
"LA"	2004	"Lincoln"	"1"	"3"	5			89	39	130	86	39	126	60	55	115						
"LA"	2004	"Lincoln"	"10"	"1"	5			409	44	460	367	43	425	265	118	383						
"LA"	2004	"Lincoln"	"10"	"2"	5			11	67	79	15	60	76	6	70	76						
"LA"	2004	"Lincoln"	"10"	"3"	5			149	51	201	142	4	152	41	73	114						
"LA"	2004	"Lincoln"	"10"	"4"	5			22	66	88	25	53	79	11	69	80						
"LA"	2004	"Lincoln"	"10"	"5"	5			329	39	370	287	34	328	205	85	290						
"LA"	2004	"Lincoln"	"11"	"1"	5			521	169	695	481	146	641	349	238	587						
"LA"	2004	"Lincoln"	"11"	"2"	5			57	145	206	70	121	192	39	142	181						
"LA"	2004	"Lincoln"	"11"	"3"	5			94	13	107	83	8	94	60	28	88						
"LA"	2004	"Lincoln"	"12"	"1"	5			326	546	883	363	480	846	216	591	807						
"LA"	2004	"Lincoln"	"12"	"2"	5			33	69	103	33	54	91	19	60	79						
"LA"	2004	"Lincoln"	"2"	"1"	5			1089	37	1139	986	27	1039	799	162	961						
"LA"	2004	"Lincoln"	"2"	"2"	5			143	110	259	151	90	249	91	128	219						
"LA"	2004	"Lincoln"	"3"	"1"	5			188	139	329	196	112	316	125	152	277						
"LA"	2004	"Lincoln"	"3"	"2"	5			68	304	374	85	267	354	34	306	340						
"LA"	2004	"Lincoln"	"3"	"3"	5			76	235	314	94	191	296	44	236	280						
"LA"	2004	"Lincoln"	"3"	"4"	5			117	261	380	119	227	350	66	257	323						
"LA"	2004	"Lincoln"	"3"	"5"	5			25	191	219	32	172	208	11	191	202						
"LA"	2004	"Lincoln"	"4"	"1"	5			80	194	279	81	169	250	39	192	231						
"LA"	2004	"Lincoln"	"4"	"2"	5			112	212	328	104	173	283	57	214	271						
"LA"	2004	"Lincoln"	"4"	"3"	5			56	468	529	94	397	498	22	463	485						
"LA"	2004	"Lincoln"	"4"	"4"	5			51	312	369	91	251	345	35	290	325						
"LA"	2004	"Lincoln"	"4"	"5"	5			66	187	254	72	168	241	39	191	230						
"LA"	2004	"Lincoln"	"5"	"1"	5			121	313	438	140	255	400	62	325	387						
"LA"	2004	"Lincoln"	"5"	"2"	5			64	416	485	98	362	462	34	416	450						
"LA"	2004	"Lincoln"	"5"	"3"	5			76	530	612	116	466	589	29	541	570						
"LA"	2004	"Lincoln"	"5"	"4"	5			37	283	322	65	241	312	22	275	297						
"LA"	2004	"Lincoln"	"6"	"1"	5			178	756	941	196	692	893	91	777	868						
"LA"	2004	"Lincoln"	"6"	"2"	5			97	146	245	96	131	235	64	162	226						
"LA"	2004	"Lincoln"	"6"	"3"	5			7	45	54	13	36	49	3	44	47						
"LA"	2004	"Lincoln"	"6"	"4"	5			38	273	312	53	250	307	22	276	298						
"LA"	2004	"Lincoln"	"6"	"5"	5			8	46	55	7	44	54	7	43	50						
"LA"	2004	"Lincoln"	"7"	"1"	5			62	322	385	69	294	364	31	325	356						
"LA"	2004	"Lincoln"	"7"	"2"	5			263	1086	1363	291	994	1294	130	1123	1253						
"LA"	2004	"Lincoln"	"8"	"1"	5			218	487	716	233	430	672	124	518	642						
"LA"	2004	"Lincoln"	"8"	"2"	5			67	588	660	106	520	633	27	582	609						
"LA"	2004	"Lincoln"	"8"	"3"	5			7	41	48	7	37	45	7	35	42						
"LA"	2004	"Lincoln"	"9"	"1"	5			528	148	688	500	116	638	350	226	576						
"LA"	2004	"Lincoln"	"9"	"2"	5			30	36	68	32	28	60	20	34	54						
"LA"	2004	"Lincoln"	"9"	"3"	5			29	41	71	25	33	58	21	34	55						
"LA"	2004	"Lincoln"	"Early Voting"	"0"	5			414	1196	1631	466	1085	1562	271	1267	1538						
"LA"	2004	"Livingston"	"0"	"01A"	6			181	1402	1596	298	1199	1529	109	1256	1365						
"LA"	2004	"Livingston"	"0"	"03A"	6			106	499	612	139	442	588	56	453	509						
"LA"	2004	"Livingston"	"0"	"05A"	6			39	125	166	49	105	158	23	119	142						
"LA"	2004	"Livingston"	"0"	"06A"	6			128	499	631	193	392	595	90	428	518						
"LA"	2004	"Livingston"	"0"	"06B"	6			77	401	480	136	312	459	67	331	398						
"LA"	2004	"Livingston"	"0"	"07A"	6			53	177	233	65	145	214	27	161	188						
"LA"	2004	"Livingston"	"0"	"08A"	6			158	465	629	197	384	594	91	437	528						
"LA"	2004	"Livingston"	"0"	"08B"	6			42	144	188	57	121	185	33	122	155						
"LA"	2004	"Livingston"	"0"	"1"	6			167	1200	1375	257	1007	1290	88	1058	1146						
"LA"	2004	"Livingston"	"0"	"10"	6			147	526	690	225	405	651	101	439	540						
"LA"	2004	"Livingston"	"0"	"11"	6			377	736	1123	448	591	1067	277	614	891						
"LA"	2004	"Livingston"	"0"	"12"	6			197	391	595	229	326	563	129	339	468						
"LA"	2004	"Livingston"	"0"	"13A"	6			86	233	323	109	196	309	62	196	258						
"LA"	2004	"Livingston"	"0"	"13B"	6			94	271	369	107	234	353	64	221	285						
"LA"	2004	"Livingston"	"0"	"14"	6			189	400	593	217	340	568	118	346	464						
"LA"	2004	"Livingston"	"0"	"15"	6			75	141	218	89	116	208	53	121	174						
"LA"	2004	"Livingston"	"0"	"16"	6			371	378	763	404	302	722	239	348	587						
"LA"	2004	"Livingston"	"0"	"17"	6			242	262	511	265	208	488	152	256	408						
"LA"	2004	"Livingston"	"0"	"18"	6			258	554	815	343	419	776	162	509	671						
"LA"	2004	"Livingston"	"0"	"19"	6			355	584	953	455	440	904	246	519	765						
"LA"	2004	"Livingston"	"0"	"2"	6			220	1075	1298	307	890	1230	117	967	1084						
"LA"	2004	"Livingston"	"0"	"20"	6			62	148	210	75	116	197	54	123	177						
"LA"	2004	"Livingston"	"0"	"21"	6			208	603	819	298	461	772	142	549	691						
"LA"	2004	"Livingston"	"0"	"22"	6			37	155	193	59	122	185	25	134	159						
"LA"	2004	"Livingston"	"0"	"23"	6			178	792	976	300	612	925	98	728	826						
"LA"	2004	"Livingston"	"0"	"23A"	6			204	940	1152	297	789	1098	106	847	953						
"LA"	2004	"Livingston"	"0"	"24"	6			206	1119	1331	319	934	1267	111	1030	1141						
"LA"	2004	"Livingston"	"0"	"24A"	6			56	188	246	70	156	230	24	173	197						
"LA"	2004	"Livingston"	"0"	"24B"	6			215	1276	1504	354	1087	1456	89	1204	1293						
"LA"	2004	"Livingston"	"0"	"25"	6			158	639	802	206	543	764	91	601	692						
"LA"	2004	"Livingston"	"0"	"26"	6			175	898	1078	248	760	1028	88	834	922						
"LA"	2004	"Livingston"	"0"	"26A"	6			180	859	1047	258	723	995	88	784	872						
"LA"	2004	"Livingston"	"0"	"26B"	6			104	545	650	167	458	628	50	522	572						
"LA"	2004	"Livingston"	"0"	"27"	6			340	473	817	371	377	767	117	478	595						
"LA"	2004	"Livingston"	"0"	"28A"	6			17	114	133	32	94	128	12	107	119						
"LA"	2004	"Livingston"	"0"	"28B"	6			141	607	758	196	515	723	83	551	634						
"LA"	2004	"Livingston"	"0"	"29"	6			197	492	700	239	406	658	114	468	582						
"LA"	2004	"Livingston"	"0"	"3"	6			201	777	988	301	618	937	136	698	834						
"LA"	2004	"Livingston"	"0"	"30"	6			128	296	429	149	251	406	76	247	323						
"LA"	2004	"Livingston"	"0"	"31"	6			66	148	218	76	127	210	36	150	186						
"LA"	2004	"Livingston"	"0"	"32"	6			182	377	565	201	316	530	114	333	447						
"LA"	2004	"Livingston"	"0"	"33"	6			95	164	264	122	118	244	49	156	205						
"LA"	2004	"Livingston"	"0"	"34"	6			193	243	437	208	201	421	80	297	377						
"LA"	2004	"Livingston"	"0"	"35"	6			393	1169	1576	500	979	1503	179	1116	1295						
"LA"	2004	"Livingston"	"0"	"36"	6			119	795	923	182	682	875	78	671	749						
"LA"	2004	"Livingston"	"0"	"38"	6			375	442	833	369	388	786	216	400	616						
"LA"	2004	"Livingston"	"0"	"39"	6			170	632	808	234	528	770	92	590	682						
"LA"	2004	"Livingston"	"0"	"39A"	6			128	752	886	232	614	859	80	682	762						
"LA"	2004	"Livingston"	"0"	"4"	6			223	1291	1525	338	1081	1450	136	1152	1288						
"LA"	2004	"Livingston"	"0"	"40"	6			152	1131	1289	241	974	1229	86	1014	1100						
"LA"	2004	"Livingston"	"0"	"41"	6			71	348	420	97	302	404	43	323	366						
"LA"	2004	"Livingston"	"0"	"43"	6			6	43	50	7	41	48	2	38	40						
"LA"	2004	"Livingston"	"0"	"5"	6			245	1201	1455	339	1029	1392	139	1049	1188						
"LA"	2004	"Livingston"	"0"	"6"	6			121	461	586	193	353	559	78	410	488						
"LA"	2004	"Livingston"	"0"	"7"	6			171	773	955	253	631	905	127	695	822						
"LA"	2004	"Livingston"	"0"	"9"	6			190	447	648	243	349	604	113	361	474						
"LA"	2004	"Livingston"	"Early Voting"	"0"	6			619	2146	2785	783	1888	2699	346	2292	2638						
"LA"	2004	"Livingston"	"Provisional Votes"	"0"	6			7	29	36	8	21	29	5	21	26						
"LA"	2004	"Madison"	"0"	"07A"	5			14	26	41	14	22	38	8	27	35						
"LA"	2004	"Madison"	"0"	"09A"	5			4	37	41	5	36	41	4	33	37						
"LA"	2004	"Madison"	"0"	"1"	5			29	53	84	32	44	78	16	51	67						
"LA"	2004	"Madison"	"0"	"10"	5			27	123	153	33	108	144	14	118	132						
"LA"	2004	"Madison"	"0"	"11"	5			25	85	110	22	70	98	3	92	95						
"LA"	2004	"Madison"	"0"	"12"	5			39	93	133	44	75	122	17	95	112						
"LA"	2004	"Madison"	"0"	"13"	5			216	3	224	182	6	203	119	32	151						
"LA"	2004	"Madison"	"0"	"14"	5			26	3	29	21	3	26	11	8	19						
"LA"	2004	"Madison"	"0"	"14A"	5			76	36	115	76	30	107	51	43	94						
"LA"	2004	"Madison"	"0"	"15"	5			21	54	77	23	45	70	5	64	69						
"LA"	2004	"Madison"	"0"	"15A"	5			10	85	95	24	63	88	4	84	88						
"LA"	2004	"Madison"	"0"	"16"	5			19	15	36	331	12	360	56	291	347						
"LA"	2004	"Madison"	"0"	"16A"	5			12	0	12	11	0	11	11	0	11						
"LA"	2004	"Madison"	"0"	"16B"	5			30	1	31	19	1	20	19	2	21						
"LA"	2004	"Madison"	"0"	"16C"	5			62	4	67	50	3	55	33	10	43						
"LA"	2004	"Madison"	"0"	"17"	5			164	30	195	145	22	174	101	41	142						
"LA"	2004	"Madison"	"0"	"18"	5			233	15	255	208	9	224	160	30	190						
"LA"	2004	"Madison"	"0"	"18A"	5			27	4	31	27	1	29	23	3	26						
"LA"	2004	"Madison"	"0"	"18B"	5			52	3	56	48	1	51	39	5	44						
"LA"	2004	"Madison"	"0"	"19"	5			313	13	327	267	6	278	203	40	243						
"LA"	2004	"Madison"	"0"	"2"	5			10	44	55	18	26	44	5	38	43						
"LA"	2004	"Madison"	"0"	"20"	5			137	3	141	104	2	112	76	22	98						
"LA"	2004	"Madison"	"0"	"20A"	5			104	5	110	81	5	91	67	17	84						
"LA"	2004	"Madison"	"0"	"21"	5			211	8	220	188	5	197	141	25	166						
"LA"	2004	"Madison"	"0"	"22"	5			9	0	10	8	0	10	7	3	10						
"LA"	2004	"Madison"	"0"	"23"	5			14	32	48	18	27	46	6	30	36						
"LA"	2004	"Madison"	"0"	"23A"	5			0	2	2	0	1	1	0	2	2						
"LA"	2004	"Madison"	"0"	"23B"	5			11	43	55	23	28	52	4	46	50						
"LA"	2004	"Madison"	"0"	"23C"	5			4	9	13	3	7	10	1	10	11						
"LA"	2004	"Madison"	"0"	"24"	5			109	251	363	113	204	327	50	253	303						
"LA"	2004	"Madison"	"0"	"25"	5			15	85	100	31	57	94	12	71	83						
"LA"	2004	"Madison"	"0"	"3"	5			23	52	75	25	41	70	12	53	65						
"LA"	2004	"Madison"	"0"	"4"	5			27	73	100	29	62	92	16	72	88						
"LA"	2004	"Madison"	"0"	"5"	5			13	171	187	41	139	183	4	174	178						
"LA"	2004	"Madison"	"0"	"6"	5			14	92	106	18	76	97	5	87	92						
"LA"	2004	"Madison"	"0"	"7"	5			11	49	60	19	36	56	2	50	52						
"LA"	2004	"Madison"	"0"	"8"	5			23	227	250	48	184	235	6	223	229						
"LA"	2004	"Madison"	"0"	"9"	5			41	215	260	67	167	241	18	212	230						
"LA"	2004	"Madison"	"Early Voting"	"0"	5			159	247	406	171	200	376	128	279	407						
"LA"	2004	"Morehouse"	"0"	"002A"	5			25	31	56	23	30	53	7	38	45						
"LA"	2004	"Morehouse"	"0"	"006A"	5			83	38	123	76	36	115	47	54	101						
"LA"	2004	"Morehouse"	"0"	"006B"	5			123	8	134	116	8	129	74	28	102						
"LA"	2004	"Morehouse"	"0"	"006C"	5			0	4	4	0	4	4	0	4	4						
"LA"	2004	"Morehouse"	"0"	"006D"	5			0	0	0	0	0	0	0	0	0						
"LA"	2004	"Morehouse"	"0"	"008A"	5			85	24	109	82	16	101	51	38	89						
"LA"	2004	"Morehouse"	"0"	"010A"	5			68	47	116	63	46	112	34	58	92						
"LA"	2004	"Morehouse"	"0"	"010B"	5			6	3	10	7	2	9	4	4	8						
"LA"	2004	"Morehouse"	"0"	"011A"	5			48	11	59	44	10	55	19	17	36						
"LA"	2004	"Morehouse"	"0"	"012A"	5			50	213	267	69	175	247	24	205	229						
"LA"	2004	"Morehouse"	"0"	"013A"	5			5	2	7	5	2	7	3	2	5						
