state	year	county	precinct	g2004_USP_tv	g2004_USP_rv	g2004_USP_dv	g2004_USS_tv	g2004_USS_rv	g2004_USS_dv
"GA"	2004	"Chatham County"	"Bloomingdale Comm. Center"	1187	937	242	1156	903	235
"GA"	2004	"Chatham County"	"Bull Street Baptist Church"	677	100	568	651	113	510
"GA"	2004	"Chatham County"	"Butler Pres. Ed. Bldg."	472	22	443	443	31	409
"GA"	2004	"Chatham County"	"Butler School"	840	37	803	819	37	778
"GA"	2004	"Chatham County"	"Charles Ellis School"	461	265	191	453	268	175
"GA"	2004	"Chatham County"	"Chatham County Health Department"	465	309	155	459	306	141
"GA"	2004	"Chatham County"	"Civic Center"	144	61	82	140	63	71
"GA"	2004	"Chatham County"	"Cokesbury Methodist Church"	417	300	114	410	297	106
"GA"	2004	"Chatham County"	"Cresthill Baptist Church"	765	531	232	749	515	219
"GA"	2004	"Chatham County"	"DeRenne Middle School"	352	17	333	345	27	314
"GA"	2004	"Chatham County"	"Eli Whitney School"	212	30	180	210	28	179
"GA"	2004	"Chatham County"	"Elks Lodge"	979	406	569	947	384	547
"GA"	2004	"Chatham County"	"Faith Lutheran Church"	492	351	140	481	336	138
"GA"	2004	"Chatham County"	"Ferguson Avenue Baptist Church"	747	561	182	726	537	179
"GA"	2004	"Chatham County"	"First African Baptist Church"	614	64	549	596	72	516
"GA"	2004	"Chatham County"	"First Baptist Church of Island"	1257	922	330	1238	909	311
"GA"	2004	"Chatham County"	"First Presbyterian Church"	656	370	280	652	387	241
"GA"	2004	"Chatham County"	"Fred Wessells Community Center"	716	108	606	682	126	533
"GA"	2004	"Chatham County"	"Garden City City Hall"	299	240	58	298	234	58
"GA"	2004	"Chatham County"	"Garden City Comm. Ctr."	580	339	239	564	340	215
"GA"	2004	"Chatham County"	"Garden City Recreation Ctr."	599	99	493	573	102	463
"GA"	2004	"Chatham County"	"Georgetown Elementary"	1899	1134	754	1858	1095	738
"GA"	2004	"Chatham County"	"Girl Scout Cottage"	571	211	354	557	209	339
"GA"	2004	"Chatham County"	"Goodwill Industries"	83	18	65	82	14	67
"GA"	2004	"Chatham County"	"Gospel Temple Church of God"	604	38	560	585	31	543
"GA"	2004	"Chatham County"	"Gould School"	403	293	107	396	288	99
"GA"	2004	"Chatham County"	"Grace United Methodist Church"	402	281	119	396	286	106
"GA"	2004	"Chatham County"	"Haven School"	664	33	629	642	47	588
"GA"	2004	"Chatham County"	"Heritage Park"	1204	625	575	1166	594	551
"GA"	2004	"Chatham County"	"Holy Spirit Lutheran"	952	117	830	935	132	784
"GA"	2004	"Chatham County"	"Hope Baptist Church"	230	109	117	219	99	114
"GA"	2004	"Chatham County"	"Immanuel Baptist Church"	569	324	242	542	320	208
"GA"	2004	"Chatham County"	"Island Community Center"	1169	829	335	1139	781	334
"GA"	2004	"Chatham County"	"Islands Elementary School"	1551	1103	440	1517	1099	394
"GA"	2004	"Chatham County"	"Isle of Hope Baptist Center"	1148	888	252	1135	912	217
"GA"	2004	"Chatham County"	"Isle of Hope School"	677	503	172	670	504	155
"GA"	2004	"Chatham County"	"JEA Building"	403	187	211	395	192	192
"GA"	2004	"Chatham County"	"Jacob G. Smith School"	727	371	349	714	395	302
"GA"	2004	"Chatham County"	"Jenkins High School"	599	286	311	593	298	286
"GA"	2004	"Chatham County"	"Largo Tibett School"	1080	365	706	1059	366	672
"GA"	2004	"Chatham County"	"Lazaretto Boat Club"	879	694	179	868	673	175
"GA"	2004	"Chatham County"	"Liberty City Church of Christ"	782	57	724	752	54	694
"GA"	2004	"Chatham County"	"Lighthouse Baptist Church"	670	500	168	657	505	139
"GA"	2004	"Chatham County"	"May Howard School"	1432	1012	413	1394	971	394
"GA"	2004	"Chatham County"	"Montgomery Southside Fire Dept."	837	632	200	814	605	197
"GA"	2004	"Chatham County"	"Moses Jackson Center"	541	35	505	504	38	462
"GA"	2004	"Chatham County"	"Myers Middle School"	450	125	320	435	124	302
"GA"	2004	"Chatham County"	"New Generation Baptist Church"	1014	119	892	995	116	864
"GA"	2004	"Chatham County"	"Ogeechee Fire Station #10"	407	281	124	390	269	111
"GA"	2004	"Chatham County"	"Old Courthouse"	253	98	151	244	100	132
"GA"	2004	"Chatham County"	"Point Pleasant"	658	472	184	642	465	165
"GA"	2004	"Chatham County"	"Pooler City Hall"	1690	1143	536	1671	1101	545
"GA"	2004	"Chatham County"	"Progressive Recreation"	1809	1242	557	1780	1218	539
"GA"	2004	"Chatham County"	"Pt. Wentworth Comm. Center"	585	385	193	560	377	174
"GA"	2004	"Chatham County"	"Pt. Wentworth School"	365	275	88	358	280	71
"GA"	2004	"Chatham County"	"Pulaski School"	912	116	790	890	117	761
"GA"	2004	"Chatham County"	"Resurrection Of Our Lord Church"	795	32	754	758	60	690
"GA"	2004	"Chatham County"	"Riverside Baptist Church"	279	59	218	271	66	202
"GA"	2004	"Chatham County"	"Riverview Health and Rehabilitation Ctr."	925	249	671	907	237	661
"GA"	2004	"Chatham County"	"Rose of Sharon"	843	395	434	812	400	376
"GA"	2004	"Chatham County"	"Rothwell Baptist Church"	1542	1141	391	1506	1114	375
"GA"	2004	"Chatham County"	"SS Fire Station #1 Whitebluff"	835	383	446	813	342	455
"GA"	2004	"Chatham County"	"Savannah Christian School"	123	51	72	123	51	70
"GA"	2004	"Chatham County"	"Savannah High School"	290	48	240	286	50	229
"GA"	2004	"Chatham County"	"Senior Citizens Center"	300	29	269	281	34	244
"GA"	2004	"Chatham County"	"Shuman Middle School"	355	23	328	343	31	308
"GA"	2004	"Chatham County"	"Skidaway Island Presbyterian"	1322	1050	265	1314	1080	219
"GA"	2004	"Chatham County"	"Skidaway Island State Park"	914	718	192	899	717	170
"GA"	2004	"Chatham County"	"Skidaway United Methodist Church"	1116	895	215	1107	907	193
"GA"	2004	"Chatham County"	"South Gardens Christian Church"	646	191	450	626	188	425
"GA"	2004	"Chatham County"	"Southside Baptist Church"	642	233	403	624	239	375
"GA"	2004	"Chatham County"	"Southwest Baptist Church"	1923	998	917	1817	932	859
"GA"	2004	"Chatham County"	"Spencer School"	158	6	151	154	17	135
"GA"	2004	"Chatham County"	"St. Frances Cabrini Church"	842	366	469	815	332	459
"GA"	2004	"Chatham County"	"St. Francis Episcopal"	1182	873	305	1152	861	276
"GA"	2004	"Chatham County"	"St. Peters Episcopal Church"	1236	939	288	1219	965	241
"GA"	2004	"Chatham County"	"Stubbs Towers"	813	51	756	782	59	710
"GA"	2004	"Chatham County"	"Temple of Glory Community Church"	846	36	801	804	50	747
"GA"	2004	"Chatham County"	"The Woods of Savannah"	452	236	211	440	229	200
"GA"	2004	"Chatham County"	"Thunderbolt Municipal Complex"	911	448	457	876	448	411
"GA"	2004	"Chatham County"	"Tiger Arena"	1157	398	755	1141	400	732
"GA"	2004	"Chatham County"	"Tompkins Middle School"	299	29	270	288	26	256
"GA"	2004	"Chatham County"	"Tompkins Recreation Center"	466	30	431	448	30	411
"GA"	2004	"Chatham County"	"Tybee Island Comm. Center"	941	581	352	917	576	313
"GA"	2004	"Chatham County"	"Tybee Island Town Hall"	972	607	358	945	608	313
"GA"	2004	"Chatham County"	"Virginia Heard School"	624	398	224	605	378	224
"GA"	2004	"Chatham County"	"W.W. Law Center"	366	22	338	338	25	302
"GA"	2004	"Chatham County"	"West Broad YMCA"	531	20	510	517	26	485
"GA"	2004	"Chatham County"	"White Bluff School"	555	286	264	540	293	240
"GA"	2004	"Chatham County"	"Whitefield Methodist Church"	797	461	329	781	466	289
"GA"	2004	"Chatham County"	"Wilder Memorial Baptist Church"	825	158	664	805	128	664
"GA"	2004	"Chatham County"	"Williams Court"	669	99	563	653	118	508
"GA"	2004	"Chatham County"	"Wilmington Baptist Church"	203	70	132	201	65	132
"GA"	2004	"Chatham County"	"Wilmington Island Pres. Church"	1015	747	260	994	748	222
"GA"	2004	"Chatham County"	"Windsor Elem/Golden Age"	1078	616	453	1047	592	436
"GA"	2004	"Chatham County"	"Windsor Forest Baptist School"	1407	942	454	1369	941	399
"GA"	2004	"Chatham County"	"Windsor Forest High School"	1026	523	494	1006	526	451
"GA"	2004	"Chatham County"	"Woodlawn Baptist Church"	483	270	211	469	268	191
"GA"	2004	"Chatham County"	"Yamacraw Comm. Center"	202	9	191	188	25	162
"GA"	2004	"Chattooga County"	"ALPINE"	433	290	141	400	245	143
"GA"	2004	"Chattooga County"	"CLOUDLAND"	195	110	84	184	107	75
"GA"	2004	"Chattooga County"	"COLDWATER"	139	65	73	132	54	76
"GA"	2004	"Chattooga County"	"DIRTSELLER"	85	66	19	81	56	25
"GA"	2004	"Chattooga County"	"DIRTTOWN"	425	282	142	395	249	135
"GA"	2004	"Chattooga County"	"HAYWOOD"	103	76	26	89	64	22
"GA"	2004	"Chattooga County"	"LYERLY"	465	306	155	442	284	145
"GA"	2004	"Chattooga County"	"PENNVILLE"	242	168	72	225	150	72
"GA"	2004	"Chattooga County"	"SEMINOLE"	60	33	27	56	27	27
"GA"	2004	"Chattooga County"	"SUBLIGNA"	259	198	61	246	177	64
"GA"	2004	"Chattooga County"	"SUMMERVILLE"	2100	1274	804	1941	1130	751
"GA"	2004	"Chattooga County"	"TELOGA"	298	211	83	280	182	90
"GA"	2004	"Chattooga County"	"TRION"	1316	909	397	1226	834	370
"GA"	2004	"Cherokee County"	"Air Acres 1013"	1372	1080	279	1354	1046	269
"GA"	2004	"Cherokee County"	"Avery 1011"	1145	968	166	1126	935	159
"GA"	2004	"Cherokee County"	"Ball Ground 1032"	1146	913	226	1126	892	199
"GA"	2004	"Cherokee County"	"Bascomb 1900"	1800	1487	303	1774	1466	257
"GA"	2004	"Cherokee County"	"Bells A 817A"	1386	1072	300	1368	1024	297
"GA"	2004	"Cherokee County"	"Bells B 817B"	1585	1154	405	1569	1103	408
"GA"	2004	"Cherokee County"	"Bradshaw 1009"	1656	1397	246	1635	1369	228
"GA"	2004	"Cherokee County"	"Bridgemill 1016"	2174	1768	399	2141	1737	363
"GA"	2004	"Cherokee County"	"Canton A 792A"	1322	929	380	1295	881	376
"GA"	2004	"Cherokee County"	"Canton B 792B"	1926	1573	340	1897	1527	315
"GA"	2004	"Cherokee County"	"Canton C 792C"	1714	1340	352	1687	1295	341
"GA"	2004	"Cherokee County"	"Clayton 971"	818	708	104	802	684	105
"GA"	2004	"Cherokee County"	"Conns Creek 1031"	342	280	60	338	260	69
"GA"	2004	"Cherokee County"	"Crossroads 1000"	1981	1669	293	1947	1616	284
"GA"	2004	"Cherokee County"	"Deer Run 775"	1439	1180	253	1423	1146	241
"GA"	2004	"Cherokee County"	"Dixie 875"	2291	1704	564	2244	1643	528
"GA"	2004	"Cherokee County"	"Dupree 893"	969	730	230	952	707	211
"GA"	2004	"Cherokee County"	"Fairplay 1028"	760	622	132	742	595	128
"GA"	2004	"Cherokee County"	"Gresham Mill 1017"	1776	1345	415	1752	1290	411
"GA"	2004	"Cherokee County"	"Harbins 1008"	1077	899	170	1056	872	160
"GA"	2004	"Cherokee County"	"Heritage 894"	842	651	177	828	633	168
"GA"	2004	"Cherokee County"	"Hickory Flat 1010"	1020	826	185	1010	805	189
"GA"	2004	"Cherokee County"	"Hightower 819"	942	786	144	922	756	138
"GA"	2004	"Cherokee County"	"Holly Springs 1021"	938	777	145	920	734	151
"GA"	2004	"Cherokee County"	"Kellogg 1708"	2192	1689	480	2155	1631	458
"GA"	2004	"Cherokee County"	"Lakeside 1275"	2142	1675	448	2111	1623	437
"GA"	2004	"Cherokee County"	"Lickskillet A 1015A"	1502	1187	290	1480	1145	276
"GA"	2004	"Cherokee County"	"Lickskillet C 1015C"	1908	1527	360	1889	1496	320
"GA"	2004	"Cherokee County"	"Little River 1174"	1381	1163	213	1361	1140	189
"GA"	2004	"Cherokee County"	"Mullins 818"	1002	875	126	989	849	122
"GA"	2004	"Cherokee County"	"RT Jones 793"	718	543	167	705	541	144
"GA"	2004	"Cherokee County"	"Rosecreek 1910"	2096	1684	402	2066	1653	369
"GA"	2004	"Cherokee County"	"Salacoa 960"	285	232	52	281	219	54
"GA"	2004	"Cherokee County"	"Sixes 1018"	1412	1158	245	1392	1117	250
"GA"	2004	"Cherokee County"	"South Trickum 1020"	1433	1110	306	1425	1098	279
"GA"	2004	"Cherokee County"	"Toonigh 1820"	2210	1795	391	2183	1735	379
"GA"	2004	"Cherokee County"	"Victoria 1274"	1387	1086	284	1373	1050	274
"GA"	2004	"Cherokee County"	"Waleska 990"	922	725	184	907	709	167
"GA"	2004	"Cherokee County"	"Weatherstone 1014"	1516	1106	394	1477	1057	371
"GA"	2004	"Cherokee County"	"Wildcat 1019"	1517	1204	299	1482	1155	293
"GA"	2004	"Cherokee County"	"Woodstock A 890A"	1689	1340	340	1670	1312	323
"GA"	2004	"Cherokee County"	"Woodstock B 890B"	1318	916	382	1299	881	366
"GA"	2004	"Cherokee County"	"Woodstock C 890C"	1527	1137	367	1498	1110	341
"GA"	2004	"Cherokee County"	"Woodstock E 890E"	1404	1049	339	1389	1032	318
"GA"	2004	"Clarke County"	"1A"	1087	513	560	1060	511	504
"GA"	2004	"Clarke County"	"1B"	1398	678	697	1364	668	635
"GA"	2004	"Clarke County"	"1C"	840	382	438	823	371	422
"GA"	2004	"Clarke County"	"1D"	1045	479	554	1031	482	514
"GA"	2004	"Clarke County"	"2A"	1231	297	923	1199	273	889
"GA"	2004	"Clarke County"	"2B"	1210	120	1074	1162	129	1006
"GA"	2004	"Clarke County"	"3A"	821	109	698	791	113	658
"GA"	2004	"Clarke County"	"3B"	1431	412	967	1380	424	878
"GA"	2004	"Clarke County"	"4A"	802	260	521	775	278	442
"GA"	2004	"Clarke County"	"4B"	1815	823	932	1767	849	834
"GA"	2004	"Clarke County"	"5A"	1064	439	604	1048	456	544
"GA"	2004	"Clarke County"	"5B"	1089	425	637	1076	434	607
"GA"	2004	"Clarke County"	"5C"	941	147	766	925	153	709
"GA"	2004	"Clarke County"	"5D"	795	268	515	783	264	495
"GA"	2004	"Clarke County"	"6A"	1061	543	506	1037	534	472
"GA"	2004	"Clarke County"	"6B"	1389	650	707	1364	654	667
"GA"	2004	"Clarke County"	"6C"	1259	650	593	1230	633	556
"GA"	2004	"Clarke County"	"6D"	541	230	306	531	239	272
"GA"	2004	"Clarke County"	"7A"	1040	500	523	1021	509	486
"GA"	2004	"Clarke County"	"7B"	1074	497	554	1053	516	490
"GA"	2004	"Clarke County"	"7C"	1084	524	534	1065	569	454
"GA"	2004	"Clarke County"	"8A"	1170	477	681	1145	486	622
"GA"	2004	"Clarke County"	"8B"	985	423	544	972	443	486
"GA"	2004	"Clarke County"	"8C"	1209	539	634	1175	544	557
"GA"	2004	"Clay County"	"Bluffton"	184	110	73	178	115	61
"GA"	2004	"Clay County"	"Courthouse"	193	35	157	180	45	132
"GA"	2004	"Clay County"	"Days Crossroad"	290	125	165	259	116	140
"GA"	2004	"Clay County"	"Headstart"	173	65	108	156	55	96
"GA"	2004	"Clay County"	"Zetto"	163	49	113	151	46	104
"GA"	2004	"Clayton County"	"Ellenwood"	1719	295	1421	1635	249	1364
"GA"	2004	"Clayton County"	"Forest Park 1"	1198	403	785	1165	364	766
"GA"	2004	"Clayton County"	"Forest Park 2"	988	331	645	932	273	632
"GA"	2004	"Clayton County"	"Forest Park 3"	924	360	557	888	338	524
"GA"	2004	"Clayton County"	"Forest Park 4"	859	407	445	834	394	417
"GA"	2004	"Clayton County"	"Forest Park 5"	1438	437	990	1396	401	959
"GA"	2004	"Clayton County"	"Forest Park 6"	666	283	379	652	272	366
"GA"	2004	"Clayton County"	"Jonesboro 1"	1783	368	1409	1764	318	1423
"GA"	2004	"Clayton County"	"Jonesboro 10"	1175	288	877	1141	248	872
"GA"	2004	"Clayton County"	"Jonesboro 11"	1786	745	1024	1756	703	1006
"GA"	2004	"Clayton County"	"Jonesboro 12"	1204	229	970	1185	189	981
"GA"	2004	"Clayton County"	"Jonesboro 13"	621	240	377	607	217	377
"GA"	2004	"Clayton County"	"Jonesboro 14"	1985	1057	916	1962	1013	906
"GA"	2004	"Clayton County"	"Jonesboro 15"	907	258	644	886	232	635
"GA"	2004	"Clayton County"	"Jonesboro 16"	791	221	563	765	188	563
"GA"	2004	"Clayton County"	"Jonesboro 17"	1790	300	1479	1757	253	1478
"GA"	2004	"Clayton County"	"Jonesboro 2"	1900	231	1664	1877	201	1654
"GA"	2004	"Clayton County"	"Jonesboro 3"	1609	536	1063	1590	459	1094
"GA"	2004	"Clayton County"	"Jonesboro 4"	786	295	482	754	254	484
"GA"	2004	"Clayton County"	"Jonesboro 5"	831	398	424	822	377	430
"GA"	2004	"Clayton County"	"Jonesboro 6"	1288	844	433	1276	850	406
"GA"	2004	"Clayton County"	"Jonesboro 7"	1962	737	1209	1921	686	1196
"GA"	2004	"Clayton County"	"Jonesboro 8"	1911	558	1336	1877	495	1346
"GA"	2004	"Clayton County"	"Jonesboro 9"	677	240	435	658	231	409
"GA"	2004	"Clayton County"	"Lake City"	1096	259	833	1061	232	812
"GA"	2004	"Clayton County"	"Lovejoy 1"	1714	549	1156	1681	487	1161
"GA"	2004	"Clayton County"	"Lovejoy 2"	1235	421	809	1212	377	809
"GA"	2004	"Clayton County"	"Lovejoy 3"	1500	781	708	1473	710	745
"GA"	2004	"Clayton County"	"Lovejoy 4"	1723	382	1339	1680	307	1358
"GA"	2004	"Clayton County"	"Lovejoy 5"	1303	337	956	1279	302	955
"GA"	2004	"Clayton County"	"Morrow 1"	1131	257	869	1110	236	863
"GA"	2004	"Clayton County"	"Morrow 2"	968	516	446	924	470	416
"GA"	2004	"Clayton County"	"Morrow 3"	1880	502	1370	1845	456	1349
"GA"	2004	"Clayton County"	"Morrow 4"	918	362	551	898	333	547
"GA"	2004	"Clayton County"	"Morrow 5"	1936	615	1315	1906	546	1332
"GA"	2004	"Clayton County"	"Morrow 6"	2319	630	1676	2274	551	1684
"GA"	2004	"Clayton County"	"Morrow 7"	951	324	618	934	278	625
"GA"	2004	"Clayton County"	"Oak 1"	875	66	806	856	46	804
"GA"	2004	"Clayton County"	"Oak 2"	761	88	670	742	62	671
"GA"	2004	"Clayton County"	"Oak 3"	1712	176	1534	1684	113	1555
"GA"	2004	"Clayton County"	"Oak 4"	1381	149	1227	1357	117	1229
"GA"	2004	"Clayton County"	"Panhandle"	2127	862	1258	2092	807	1254
"GA"	2004	"Clayton County"	"Riverdale 1"	1071	129	935	1058	114	921
"GA"	2004	"Clayton County"	"Riverdale 10"	973	89	880	953	71	866
"GA"	2004	"Clayton County"	"Riverdale 11"	980	115	861	918	100	809
"GA"	2004	"Clayton County"	"Riverdale 2"	2382	339	2035	2346	283	2030
"GA"	2004	"Clayton County"	"Riverdale 3"	1401	166	1229	1376	128	1235
"GA"	2004	"Clayton County"	"Riverdale 4"	1535	388	1145	1505	335	1143
"GA"	2004	"Clayton County"	"Riverdale 5"	1207	204	1001	1184	171	995
"GA"	2004	"Clayton County"	"Riverdale 6"	1321	348	962	1246	309	913
"GA"	2004	"Clayton County"	"Riverdale 7"	919	202	712	901	187	695
"GA"	2004	"Clayton County"	"Riverdale 8"	1476	257	1211	1447	258	1172
"GA"	2004	"Clayton County"	"Riverdale 9"	1179	265	907	1146	221	901
"GA"	2004	"Clinch County"	"Arabia"	67	52	15	63	56	6
"GA"	2004	"Clinch County"	"Argyle"	123	75	47	110	66	44
"GA"	2004	"Clinch County"	"Dupont"	128	73	54	115	68	43
"GA"	2004	"Clinch County"	"Fargo"	148	118	29	119	83	31
"GA"	2004	"Clinch County"	"Homerville"	1212	791	412	1074	692	347
"GA"	2004	"Cobb County"	"AB Precinct 1"	50824	32928	17549	49943	33708	15290
"GA"	2004	"Cobb County"	"Acworth 1A"	2065	1363	681	2038	1320	664
"GA"	2004	"Cobb County"	"Acworth 1B"	1669	1114	536	1634	1076	508
"GA"	2004	"Cobb County"	"Acworth 1C"	1587	953	616	1556	921	603
"GA"	2004	"Cobb County"	"Addison 01"	1302	874	409	1278	884	355
"GA"	2004	"Cobb County"	"Austell 1A"	1277	423	846	1256	401	824
"GA"	2004	"Cobb County"	"Austell 1B"	375	198	175	365	179	175
"GA"	2004	"Cobb County"	"Baker 01"	877	573	300	862	554	295
"GA"	2004	"Cobb County"	"Baker 02"	1037	638	392	1015	605	384
"GA"	2004	"Cobb County"	"Bells Ferry 01"	665	459	200	658	470	165
"GA"	2004	"Cobb County"	"Bells Ferry 02"	935	603	315	925	605	288
"GA"	2004	"Cobb County"	"Bells Ferry 03"	3020	2076	907	2982	2027	848
"GA"	2004	"Cobb County"	"Big Shanty 01"	975	686	285	954	667	256
"GA"	2004	"Cobb County"	"Big Shanty 02"	1089	802	279	1076	813	235
"GA"	2004	"Cobb County"	"Big Shanty 03"	979	708	260	960	692	244
"GA"	2004	"Cobb County"	"Birney 01"	1142	638	502	1121	626	453
"GA"	2004	"Cobb County"	"Birney 02"	1263	661	585	1251	629	579
"GA"	2004	"Cobb County"	"Blackwell 01"	1199	818	367	1180	802	342
"GA"	2004	"Cobb County"	"Brumby 01"	1056	295	754	1033	279	719
"GA"	2004	"Cobb County"	"Bryant 01"	1388	155	1225	1372	139	1216
"GA"	2004	"Cobb County"	"Bryant 02"	455	76	378	447	55	384
"GA"	2004	"Cobb County"	"Bullard 01"	870	661	198	861	645	190
"GA"	2004	"Cobb County"	"Chalker 01"	760	546	206	745	538	189
"GA"	2004	"Cobb County"	"Chalker 02"	1838	1123	685	1792	1092	617
"GA"	2004	"Cobb County"	"Chattahoochee 01"	533	202	317	520	202	293
"GA"	2004	"Cobb County"	"Chattahoochee 02"	1834	759	1047	1784	719	987
"GA"	2004	"Cobb County"	"Cheatham Hill 01"	1302	921	368	1274	908	340
"GA"	2004	"Cobb County"	"Cheatham Hill 02"	1376	1034	329	1363	1053	282
"GA"	2004	"Cobb County"	"Cheatham Hill 03"	1110	733	371	1096	738	333
"GA"	2004	"Cobb County"	"Chestnut Ridge 01"	1804	1305	478	1791	1353	387
"GA"	2004	"Cobb County"	"Clarkdale 01"	761	455	300	753	449	289
"GA"	2004	"Cobb County"	"Clarkdale 02"	1124	516	602	1105	477	598
"GA"	2004	"Cobb County"	"Cooper 01"	1067	424	639	1054	415	628
"GA"	2004	"Cobb County"	"Cumberland 01"	1664	865	778	1629	859	715
"GA"	2004	"Cobb County"	"Davis 01"	1127	803	309	1112	809	268
"GA"	2004	"Cobb County"	"Dickerson 01"	949	627	313	937	710	205
"GA"	2004	"Cobb County"	"Dobbins 01"	944	244	693	932	216	694
"GA"	2004	"Cobb County"	"Dodgen 01"	1194	851	333	1185	911	238
"GA"	2004	"Cobb County"	"Dowell 01"	1736	1205	520	1715	1212	462
"GA"	2004	"Cobb County"	"Due West 01"	1438	1141	290	1415	1126	252
"GA"	2004	"Cobb County"	"Durham 01"	1387	1096	284	1349	1063	262
"GA"	2004	"Cobb County"	"East Cobb 01"	1209	865	331	1194	880	276
"GA"	2004	"Cobb County"	"East Piedmont 01"	947	619	317	925	619	271
"GA"	2004	"Cobb County"	"East Valley 01"	1448	1036	390	1433	1084	314
"GA"	2004	"Cobb County"	"Eastside 01"	668	440	219	665	469	175
"GA"	2004	"Cobb County"	"Eastside 02"	1012	752	251	997	783	177
"GA"	2004	"Cobb County"	"Elizabeth 01"	1063	635	421	1036	620	382
"GA"	2004	"Cobb County"	"Elizabeth 02"	1117	741	369	1100	758	318
"GA"	2004	"Cobb County"	"Elizabeth 03"	1135	823	290	1120	816	255
"GA"	2004	"Cobb County"	"Elizabeth 04"	363	176	183	358	168	183
"GA"	2004	"Cobb County"	"Elizabeth 05"	1582	1040	523	1561	1067	440
"GA"	2004	"Cobb County"	"Elizabeth 06"	1695	1173	500	1669	1237	392
"GA"	2004	"Cobb County"	"Elizabeth 07"	921	543	367	910	562	319
"GA"	2004	"Cobb County"	"Fair Oaks 01"	1787	755	1019	1751	716	999
"GA"	2004	"Cobb County"	"Fair Oaks 02"	694	374	317	677	360	295
"GA"	2004	"Cobb County"	"Fair Oaks 03"	1146	403	734	1124	379	720
"GA"	2004	"Cobb County"	"Fair Oaks 04"	951	496	444	932	492	413
"GA"	2004	"Cobb County"	"Fair Oaks 05"	657	321	324	638	314	293
"GA"	2004	"Cobb County"	"Fair Oaks 06"	572	259	303	558	248	296
"GA"	2004	"Cobb County"	"Ford 01"	652	523	126	633	510	112
"GA"	2004	"Cobb County"	"Frey 01"	994	786	204	984	766	191
"GA"	2004	"Cobb County"	"Fullers Park 01"	695	492	196	688	520	147
"GA"	2004	"Cobb County"	"Garrison Mill 01"	1602	1163	415	1587	1166	365
"GA"	2004	"Cobb County"	"Gritters 01"	1355	913	423	1340	920	380
"GA"	2004	"Cobb County"	"Harmony-Leland 01"	1451	514	924	1424	480	911
"GA"	2004	"Cobb County"	"Harrison 01"	238	199	34	236	195	33
"GA"	2004	"Cobb County"	"Hayes 01"	1833	1414	405	1813	1418	356
