state	year	parish	ward	precinct	cd	cd2	cd3	g2002_USS_dv	g2002_USS_rv	g2002_USS_tv	g2002_USH_dv	g2002_USH_rv	g2002_USH_tv	g2002_USH_dv2	g2002_USH_rv2	g2002_USH_tv2	g2002_USH_rv3	g2002_USH_tv3
"LA"	2002	"East Carroll"	"0"	"2"	5			36	194	231	7	221	229					
"LA"	2002	"East Carroll"	"0"	"3"	5			27	35	64	27	35	62					
"LA"	2002	"East Carroll"	"0"	"4"	5			4	19	25	4	23	27					
"LA"	2002	"East Carroll"	"0"	"5"	5			33	27	60	26	33	59					
"LA"	2002	"East Carroll"	"0"	"6"	5			136	20	165	123	31	156					
"LA"	2002	"East Carroll"	"0"	"7"	5			112	21	141	94	36	133					
"LA"	2002	"East Carroll"	"0"	"8"	5			82	13	99	76	15	91					
"LA"	2002	"East Carroll"	"0"	"9"	5			36	6	44	32	8	40					
"LA"	2002	"East Carroll"	"Early Voting"	"0"	5			88	117	213	62	141	206					
"LA"	2002	"East Feliciana"	"1"	"1"	6			107	270	378		314	365					
"LA"	2002	"East Feliciana"	"1"	"2A"	6			69	59	128		85	111					
"LA"	2002	"East Feliciana"	"1"	"2B"	6			57	55	113		78	100					
"LA"	2002	"East Feliciana"	"1"	"3"	6			93	175	271		221	265					
"LA"	2002	"East Feliciana"	"2"	"1A"	6			269	148	419		225	305					
"LA"	2002	"East Feliciana"	"2"	"1B"	6			132	170	303		230	272					
"LA"	2002	"East Feliciana"	"2"	"1C"	6			86	137	224		182	211					
"LA"	2002	"East Feliciana"	"3"	"1A"	6			100	138	241		192	223					
"LA"	2002	"East Feliciana"	"3"	"1B"	6			182	190	379		267	329					
"LA"	2002	"East Feliciana"	"3"	"1C"	6			101	54	155		105	139					
"LA"	2002	"East Feliciana"	"3"	"2A"	6			288	200	494		318	396					
"LA"	2002	"East Feliciana"	"3"	"2B"	6			236	99	337		188	259					
"LA"	2002	"East Feliciana"	"4"	"1A"	6			202	86	289		172	234					
"LA"	2002	"East Feliciana"	"4"	"1B"	6			79	29	109		51	79					
"LA"	2002	"East Feliciana"	"4"	"2"	6			113	119	233		159	197					
"LA"	2002	"East Feliciana"	"5"	"1A"	6			246	162	413		260	338					
"LA"	2002	"East Feliciana"	"5"	"1B"	6			224	130	364		209	281					
"LA"	2002	"East Feliciana"	"5"	"2"	6			287	323	612		419	503					
"LA"	2002	"East Feliciana"	"5"	"3"	6			37	103	140		123	134					
"LA"	2002	"East Feliciana"	"6"	"1"	6			287	333	622		418	506					
"LA"	2002	"East Feliciana"	"7"	"1"	6			286	91	380		196	261					
"LA"	2002	"East Feliciana"	"8"	"1"	6			221	174	398		253	321					
"LA"	2002	"East Feliciana"	"Early Voting"	"0"	6			68	169	238		210	234					
"LA"	2002	"Evangeline"	"1"	"04C"	7			68	49	122	86		95					
"LA"	2002	"Evangeline"	"1"	"04R"	7			55	110	172	104		126					
"LA"	2002	"Evangeline"	"1"	"09-0C"	7			47	47	94	62		74					
"LA"	2002	"Evangeline"	"1"	"09R"	7			77	67	147	90		108					
"LA"	2002	"Evangeline"	"1"	"12"	7			164	27	199	153		161					
"LA"	2002	"Evangeline"	"1"	"13-0"	5			65	119	189	38	136	174					
"LA"	2002	"Evangeline"	"1"	"13-1"	5			3	54	58	1	54	55					
"LA"	2002	"Evangeline"	"1"	"14-0"	5			53	153	207	16	179	195					
"LA"	2002	"Evangeline"	"1"	"14-1"	5			7	19	26	7	19	26					
"LA"	2002	"Evangeline"	"1"	"14-2"	5			7	17	25	1	23	24					
"LA"	2002	"Evangeline"	"1"	"15"	7			68	115	190	129		143					
"LA"	2002	"Evangeline"	"1"	"16-0R"	7			138	25	175	104		112					
"LA"	2002	"Evangeline"	"1"	"16-1"	7			6	23	29	21		25					
"LA"	2002	"Evangeline"	"1"	"16-2"	7			6	21	27	14		19					
"LA"	2002	"Evangeline"	"1"	"17C"	7			79	60	145	80		93					
"LA"	2002	"Evangeline"	"1"	"17R"	7			37	112	150	106		113					
"LA"	2002	"Evangeline"	"1"	"2"	5			25	84	111	15	85	101					
"LA"	2002	"Evangeline"	"1"	"3"	7			136	327	480	327		370					
"LA"	2002	"Evangeline"	"1"	"35064"	7			74	62	143	93		106					
"LA"	2002	"Evangeline"	"1"	"35277"	7			34	35	73	48		59					
"LA"	2002	"Evangeline"	"1"	"35338"	7			63	111	179	125		138					
"LA"	2002	"Evangeline"	"1"	"35369"	7			233	27	277	223		236					
"LA"	2002	"Evangeline"	"1"	"38717"	7			27	38	65	48		56					
"LA"	2002	"Evangeline"	"1"	"38718"	7			31	5	37	27		28					
"LA"	2002	"Evangeline"	"1"	"38929"	7			14	31	45	28		35					
"LA"	2002	"Evangeline"	"1"	"38930"	7			38	24	67	46		48					
"LA"	2002	"Evangeline"	"1"	"38990"	7			92	130	229	153		173					
"LA"	2002	"Evangeline"	"1"	"39021"	7			11	9	20	16		17					
"LA"	2002	"Evangeline"	"1"	"5"	7			58	168	228	153		178					
"LA"	2002	"Evangeline"	"1"	"6"	5			62	136	202	15	164	179					
"LA"	2002	"Evangeline"	"1"	"7"	7			69	8	82	55		58					
"LA"	2002	"Evangeline"	"2"	"1"	7			66	92	162	131		139					
"LA"	2002	"Evangeline"	"2"	"2"	7			89	77	170	120		129					
"LA"	2002	"Evangeline"	"2"	"3"	7			38	81	123	78		94					
"LA"	2002	"Evangeline"	"2"	"4"	7			34	62	97	63		70					
"LA"	2002	"Evangeline"	"2"	"5"	7			182	102	291	213		229					
"LA"	2002	"Evangeline"	"3"	"1"	5			77	149	232	44	178	223					
"LA"	2002	"Evangeline"	"3"	"2"	7			164	139	321	218		247					
"LA"	2002	"Evangeline"	"3"	"3"	7			312	258	594	412		450					
"LA"	2002	"Evangeline"	"3"	"35185"	7			50	129	182	141		161					
"LA"	2002	"Evangeline"	"3"	"38837"	7			17	29	46	31		39					
"LA"	2002	"Evangeline"	"3"	"38838"	7			2	9	11	4		9					
"LA"	2002	"Evangeline"	"3"	"4"	5			131	214	358	49	262	315					
"LA"	2002	"Evangeline"	"3"	"6"	7			142	65	221	134		147					
"LA"	2002	"Evangeline"	"3"	"7"	5			133	163	309	49	223	273					
"LA"	2002	"Evangeline"	"4"	"01-0R"	5			36	81	118	15	100	117					
"LA"	2002	"Evangeline"	"4"	"01-1R"	5			25	36	61	6	52	58					
"LA"	2002	"Evangeline"	"4"	"01-2R"	5			11	11	23	6	17	23					
"LA"	2002	"Evangeline"	"4"	"01C"	5			93	175	279	41	237	278					
"LA"	2002	"Evangeline"	"4"	"3"	5			110	151	275	68	201	270					
"LA"	2002	"Evangeline"	"4"	"35095"	5			49	63	118	33	81	115					
"LA"	2002	"Evangeline"	"4"	"38748"	5			3	6	9	4	4	8					
"LA"	2002	"Evangeline"	"4"	"4"	5			58	35	97	28	67	95					
"LA"	2002	"Evangeline"	"5"	"04-0R"	5			77	118	207	49	149	200					
"LA"	2002	"Evangeline"	"5"	"04-1R"	5			19	35	56	14	40	54					
"LA"	2002	"Evangeline"	"5"	"04-2R"	5			6	14	20	3	15	18					
"LA"	2002	"Evangeline"	"5"	"04C"	5			43	60	106	23	79	103					
"LA"	2002	"Evangeline"	"5"	"1"	5			83	139	225	52	162	216					
"LA"	2002	"Evangeline"	"5"	"2"	5			49	73	125	32	84	117					
"LA"	2002	"Evangeline"	"5"	"3"	5			21	82	108	13	89	105					
"LA"	2002	"Evangeline"	"5"	"5"	5			13	29	43	2	41	43					
"LA"	2002	"Evangeline"	"Early Voting"	"0"	7	5		255	243	513	254		294	10	160	171		
"LA"	2002	"Franklin"	"0"	"1"	5			50	89	144	22	122	144					
"LA"	2002	"Franklin"	"0"	"10"	5			3	15	18	2	16	18					
"LA"	2002	"Franklin"	"0"	"11"	5			1	19	21	0	21	21					
"LA"	2002	"Franklin"	"0"	"12"	5			59	190	253	35	210	246					
"LA"	2002	"Franklin"	"0"	"13"	5			43	183	230	31	191	225					
"LA"	2002	"Franklin"	"0"	"14"	5			42	134	177	23	150	174					
"LA"	2002	"Franklin"	"0"	"15"	5			43	55	102	36	62	99					
"LA"	2002	"Franklin"	"0"	"16"	5			146	22	174	124	35	159					
"LA"	2002	"Franklin"	"0"	"17"	5			32	79	113	23	90	114					
"LA"	2002	"Franklin"	"0"	"18"	5			10	17	27	4	23	27					
"LA"	2002	"Franklin"	"0"	"19"	5			41	100	145	32	108	141					
"LA"	2002	"Franklin"	"0"	"2"	5			25	53	79	17	61	78					
"LA"	2002	"Franklin"	"0"	"20"	5			115	36	159	104	50	156					
"LA"	2002	"Franklin"	"0"	"21"	5			90	230	327	44	278	323					
"LA"	2002	"Franklin"	"0"	"22"	5			6	22	29	6	22	28					
"LA"	2002	"Franklin"	"0"	"23"	5			57	74	139	41	85	130					
"LA"	2002	"Franklin"	"0"	"24"	5			174	89	269	155	96	258					
"LA"	2002	"Franklin"	"0"	"25"	5			118	27	157	95	54	154					
"LA"	2002	"Franklin"	"0"	"26"	5			44	198	246	24	217	242					
"LA"	2002	"Franklin"	"0"	"27"	5			50	98	154	32	120	153					
"LA"	2002	"Franklin"	"0"	"28"	5			63	142	210	44	166	211					
"LA"	2002	"Franklin"	"0"	"29"	5			22	72	95	12	82	94					
"LA"	2002	"Franklin"	"0"	"3"	5			84	170	257	42	207	251					
"LA"	2002	"Franklin"	"0"	"30"	5			107	368	488	46	437	487					
"LA"	2002	"Franklin"	"0"	"31"	5			116	343	466	67	384	457					
"LA"	2002	"Franklin"	"0"	"32"	5			76	164	242	68	167	238					
"LA"	2002	"Franklin"	"0"	"33"	5			42	79	124	35	87	123					
"LA"	2002	"Franklin"	"0"	"4"	5			89	102	198	60	129	194					
"LA"	2002	"Franklin"	"0"	"5"	5			148	90	244	130	102	236					
"LA"	2002	"Franklin"	"0"	"6"	5			50	146	197	21	173	195					
"LA"	2002	"Franklin"	"0"	"7"	5			36	81	121	20	99	119					
"LA"	2002	"Franklin"	"0"	"8"	5			30	47	80	25	54	79					
"LA"	2002	"Franklin"	"0"	"9"	5			59	80	145	44	96	142					
"LA"	2002	"Franklin"	"Early Voting"	"0"	5			183	276	464	88	379	469					
"LA"	2002	"Grant"	"1"	"1"	4			80	118	207	41	114	170					
"LA"	2002	"Grant"	"1"	"2"	4			46	65	115	28	63	98					
"LA"	2002	"Grant"	"1"	"3"	4			73	128	210	42	139	185					
"LA"	2002	"Grant"	"2"	"1"	4			58	97	157	43	93	137					
"LA"	2002	"Grant"	"2"	"2"	4			79	114	198	60	121	187					
"LA"	2002	"Grant"	"2"	"3"	4			71	163	240	54	147	212					
"LA"	2002	"Grant"	"3"	"1"	4			194	61	273	105	79	196					
"LA"	2002	"Grant"	"3"	"2"	4			156	91	263	84	111	203					
"LA"	2002	"Grant"	"3"	"3"	4			53	6	63	33	15	51					
"LA"	2002	"Grant"	"4"	"1"	4			6	23	29	3	19	26					
"LA"	2002	"Grant"	"4"	"2"	4			124	349	484	84	336	438					
"LA"	2002	"Grant"	"5"	"1"	4			64	196	267	46	185	241					
"LA"	2002	"Grant"	"5"	"2"	4			74	237	317	51	218	277					
"LA"	2002	"Grant"	"6"	"1"	4			39	136	178	23	132	160					
"LA"	2002	"Grant"	"6"	"2"	4			105	290	402	64	291	366					
"LA"	2002	"Grant"	"6"	"3"	4			27	81	109	14	75	93					
"LA"	2002	"Grant"	"7"	"1"	4			31	102	135	14	104	120					
"LA"	2002	"Grant"	"7"	"2"	4			28	69	99	25	63	93					
"LA"	2002	"Grant"	"7"	"3"	4			79	253	338	46	264	318					
"LA"	2002	"Grant"	"7"	"4"	4			27	48	77	20	52	74					
"LA"	2002	"Grant"	"8"	"1"	4			71	200	277	52	190	252					
"LA"	2002	"Grant"	"8"	"2"	4			70	177	252	35	188	229					
"LA"	2002	"Grant"	"8"	"3"	4			13	60	75	8	48	58					
"LA"	2002	"Grant"	"Early Voting"	"0"	4			86	104	193	38	130	179					
"LA"	2002	"Iberia"	"1"	"1"	3			262	33	324		156	198					
"LA"	2002	"Iberia"	"1"	"2"	3			181	52	249		124	154					
"LA"	2002	"Iberia"	"1"	"3"	3			126	145	287		206	244					
"LA"	2002	"Iberia"	"10"	"1"	3			228	92	334		200	234					
"LA"	2002	"Iberia"	"10"	"2"	3			115	148	270		191	220					
"LA"	2002	"Iberia"	"10"	"3"	3			131	294	429		347	373					
"LA"	2002	"Iberia"	"10"	"4"	3			135	222	361		271	294					
"LA"	2002	"Iberia"	"11"	"1"	3			132	229	374		289	312					
"LA"	2002	"Iberia"	"11"	"2"	3			196	180	391		271	313					
"LA"	2002	"Iberia"	"11"	"3"	3			111	172	290		216	238					
"LA"	2002	"Iberia"	"11"	"4"	3			127	66	206		126	143					
"LA"	2002	"Iberia"	"12"	"1"	3			199	43	259		132	178					
"LA"	2002	"Iberia"	"12"	"2"	3			131	53	193		104	131					
"LA"	2002	"Iberia"	"12"	"3"	3			344	96	461		226	296					
"LA"	2002	"Iberia"	"12"	"4"	3			90	116	213		155	172					
"LA"	2002	"Iberia"	"13"	"1"	3			155	340	499		401	444					
"LA"	2002	"Iberia"	"13"	"2"	3			142	289	438		334	369					
"LA"	2002	"Iberia"	"13"	"3"	3			106	126	235		180	194					
"LA"	2002	"Iberia"	"13"	"4"	3			10	47	59		46	50					
"LA"	2002	"Iberia"	"14"	"1"	3			141	272	422		312	348					
"LA"	2002	"Iberia"	"14"	"2"	3			29	79	108		84	91					
"LA"	2002	"Iberia"	"14"	"3"	3			83	177	266		210	231					
"LA"	2002	"Iberia"	"14"	"4"	3			73	168	244		178	194					
"LA"	2002	"Iberia"	"14"	"5"	3			68	119	194		139	156					
"LA"	2002	"Iberia"	"2"	"1"	3			120	74	207		132	157					
"LA"	2002	"Iberia"	"2"	"2"	3			89	14	115		53	65					
"LA"	2002	"Iberia"	"2"	"3"	3			159	123	290		209	232					
"LA"	2002	"Iberia"	"3"	"1"	3			157	390	551		423	462					
"LA"	2002	"Iberia"	"3"	"2"	3			121	318	446		357	389					
"LA"	2002	"Iberia"	"3"	"3"	3			54	114	171		134	143					
"LA"	2002	"Iberia"	"4"	"1"	3			107	34	154		90	112					
"LA"	2002	"Iberia"	"4"	"2"	3			179	93	288		166	201					
"LA"	2002	"Iberia"	"4"	"3"	3			207	78	300		154	198					
"LA"	2002	"Iberia"	"4"	"4"	3			102	75	183		130	150					
"LA"	2002	"Iberia"	"5"	"1"	3			84	127	217		174	186					
"LA"	2002	"Iberia"	"5"	"2"	3			97	129	232		178	192					
"LA"	2002	"Iberia"	"5"	"3"	3			136	136	280		190	215					
"LA"	2002	"Iberia"	"5"	"4"	3			135	317	452		355	375					
"LA"	2002	"Iberia"	"6"	"1"	3			146	240	393		275	322					
"LA"	2002	"Iberia"	"6"	"2"	3			116	218	339		254	282					
"LA"	2002	"Iberia"	"6"	"3"	3			86	125	216		160	181					
"LA"	2002	"Iberia"	"7"	"1"	3			144	376	528		417	452					
"LA"	2002	"Iberia"	"7"	"2"	3			73	240	316		261	274					
"LA"	2002	"Iberia"	"7"	"3"	3			120	374	498		394	430					
"LA"	2002	"Iberia"	"7"	"4"	3			111	488	606		503	534					
"LA"	2002	"Iberia"	"8"	"1"	3			65	170	240		185	205					
"LA"	2002	"Iberia"	"8"	"2"	3			112	416	532		450	485					
"LA"	2002	"Iberia"	"8"	"3"	3			90	339	430		345	372					
"LA"	2002	"Iberia"	"8"	"4"	3			124	307	434		329	354					
"LA"	2002	"Iberia"	"8"	"5"	3			77	295	378		296	314					
"LA"	2002	"Iberia"	"9"	"1"	3			144	154	308		215	249					
"LA"	2002	"Iberia"	"9"	"2"	3			77	227	319		242	267					
"LA"	2002	"Iberia"	"9"	"3"	3			86	147	238		185	204					
"LA"	2002	"Iberia"	"9"	"4"	3			69	327	403		326	353					
"LA"	2002	"Iberia"	"9"	"5"	3			77	173	253		189	209					
"LA"	2002	"Iberia"	"Early Voting"	"0"	3			162	258	421		374	409					
"LA"	2002	"Iberville"	"0"	"06A"	6			9	2	11		13	13					
"LA"	2002	"Iberville"	"0"	"1"	6			46	51	104		63	71					
"LA"	2002	"Iberville"	"0"	"10"	6			578	496	1102		613	786					
"LA"	2002	"Iberville"	"0"	"10A"	6			1	2	3		3	3					
"LA"	2002	"Iberville"	"0"	"11"	6			301	65	406		96	160					
"LA"	2002	"Iberville"	"0"	"12"	6			25	11	38		29	32					
"LA"	2002	"Iberville"	"0"	"13"	6			93	159	253		187	214					
"LA"	2002	"Iberville"	"0"	"13A"	5			126	59	196	77	59	139					
"LA"	2002	"Iberville"	"0"	"13B"	5			86	18	107	50	27	79					
"LA"	2002	"Iberville"	"0"	"14"	5			140	121	268	75	154	231					
"LA"	2002	"Iberville"	"0"	"14A"	5			92	34	136	47	55	102					
"LA"	2002	"Iberville"	"0"	"14B"	5			44	47	92	30	58	88					
"LA"	2002	"Iberville"	"0"	"15"	5			448	39	510	244	86	335					
"LA"	2002	"Iberville"	"0"	"15A"	6			5	12	17		12	14					
"LA"	2002	"Iberville"	"0"	"15B"	6			79	64	147		90	120					
"LA"	2002	"Iberville"	"0"	"16"	5			383	43	455	265	71	338					
"LA"	2002	"Iberville"	"0"	"17"	6			135	230	367		256	289					
"LA"	2002	"Iberville"	"0"	"17A"	6			60	56	118		73	95					
"LA"	2002	"Iberville"	"0"	"18"	6			182	172	361		212	271					
"LA"	2002	"Iberville"	"0"	"19"	5			241	37	288	158	55	216					
"LA"	2002	"Iberville"	"0"	"19A"	5			45	8	53	26	17	43					
"LA"	2002	"Iberville"	"0"	"2"	6			333	70	421		167	272					
"LA"	2002	"Iberville"	"0"	"20"	5			148	117	277	95	144	241					
"LA"	2002	"Iberville"	"0"	"21"	5			219	145	372	114	201	318					
"LA"	2002	"Iberville"	"0"	"22"	5			331	315	657	181	397	583					
"LA"	2002	"Iberville"	"0"	"23"	5			124	19	149	65	42	109					
"LA"	2002	"Iberville"	"0"	"24"	6			197	157	366		188	246					
"LA"	2002	"Iberville"	"0"	"25"	6			102	126	233		148	179					
"LA"	2002	"Iberville"	"0"	"25A"	6			22	45	69		43	46					
"LA"	2002	"Iberville"	"0"	"25B"	6			47	34	81		46	54					
"LA"	2002	"Iberville"	"0"	"26"	5			45	47	92	25	53	78					
"LA"	2002	"Iberville"	"0"	"26A"	6			46	63	110		62	82					
"LA"	2002	"Iberville"	"0"	"27"	5			69	156	229	32	182	214					
"LA"	2002	"Iberville"	"0"	"28"	5			11	10	23	9	13	22					
"LA"	2002	"Iberville"	"0"	"29"	5			145	148	297	82	186	270					
"LA"	2002	"Iberville"	"0"	"3"	6			385	110	510		220	320					
"LA"	2002	"Iberville"	"0"	"30"	5			144	149	305	90	184	276					
"LA"	2002	"Iberville"	"0"	"31"	5			208	69	297	157	104	263					
"LA"	2002	"Iberville"	"0"	"32"	5			349	119	493	275	143	419					
"LA"	2002	"Iberville"	"0"	"4"	6			155	299	457		341	373					
"LA"	2002	"Iberville"	"0"	"5"	6			181	108	295		166	222					
"LA"	2002	"Iberville"	"0"	"6"	6			91	30	129		43	59					
"LA"	2002	"Iberville"	"0"	"7"	6			364	88	469		124	194					
"LA"	2002	"Iberville"	"0"	"8"	6			79	16	100		34	52					
"LA"	2002	"Iberville"	"Early Voting"	"0"	6	5		141	106	250		96	117	26	69	97		
"LA"	2002	"Jackson"	"0"	"1"	5			14	57	72	39	35	74					
"LA"	2002	"Jackson"	"0"	"10"	5			63	216	282	120	163	283					
"LA"	2002	"Jackson"	"0"	"11"	5			91	437	534	189	342	533					
"LA"	2002	"Jackson"	"0"	"12"	5			79	39	119	94	27	121					
"LA"	2002	"Jackson"	"0"	"13"	5			23	83	108	49	59	108					
"LA"	2002	"Jackson"	"0"	"14"	5			35	91	130	67	62	130					
"LA"	2002	"Jackson"	"0"	"15"	5			53	52	108	64	38	103					
"LA"	2002	"Jackson"	"0"	"16"	5			112	10	123	122	2	124					
"LA"	2002	"Jackson"	"0"	"17"	5			92	129	226	131	92	223					
"LA"	2002	"Jackson"	"0"	"18"	5			18	19	37	14	22	36					
"LA"	2002	"Jackson"	"0"	"19"	5			157	181	349	224	122	347					
"LA"	2002	"Jackson"	"0"	"2"	5			108	316	431	222	206	429					
"LA"	2002	"Jackson"	"0"	"20"	5			137	22	178	168	16	185					
"LA"	2002	"Jackson"	"0"	"21"	5			440	98	570	508	52	563					
"LA"	2002	"Jackson"	"0"	"22"	5			17	11	29	20	18	38					
"LA"	2002	"Jackson"	"0"	"23"	5			96	161	265	151	109	261					
"LA"	2002	"Jackson"	"0"	"24"	5			17	31	48	32	15	47					
"LA"	2002	"Jackson"	"0"	"25"	5			151	294	456	238	210	450					
"LA"	2002	"Jackson"	"0"	"26"	5			108	142	261	177	86	263					
"LA"	2002	"Jackson"	"0"	"27"	5			16	51	69	36	30	67					
"LA"	2002	"Jackson"	"0"	"3"	5			64	203	277	151	136	288					
"LA"	2002	"Jackson"	"0"	"4"	5			42	42	85	48	40	89					
"LA"	2002	"Jackson"	"0"	"5"	5			81	58	143	87	58	145					
"LA"	2002	"Jackson"	"0"	"6"	5			74	113	192	66	121	191					
"LA"	2002	"Jackson"	"0"	"7"	5			22	39	63	22	40	63					
"LA"	2002	"Jackson"	"0"	"8"	5			91	143	242	108	127	236					
"LA"	2002	"Jackson"	"0"	"9"	5			97	92	196	108	82	193					
"LA"	2002	"Jackson"	"Early Voting"	"0"	5			103	152	257	150	110	260					
"LA"	2002	"Jefferson"	"0"	"1"	1			198	657	858		836	844					
"LA"	2002	"Jefferson"	"0"	"10"	1			133	275	411		392	400					
"LA"	2002	"Jefferson"	"0"	"100"	1			49	183	232		227	228					
"LA"	2002	"Jefferson"	"0"	"101"	1			54	133	187		183	184					
"LA"	2002	"Jefferson"	"0"	"102"	1			104	243	347		328	338					
"LA"	2002	"Jefferson"	"0"	"103"	1			91	411	502		494	497					
"LA"	2002	"Jefferson"	"0"	"104"	2			459	6	471	454	0	457					
"LA"	2002	"Jefferson"	"0"	"105"	1			63	147	215		206	213					
"LA"	2002	"Jefferson"	"0"	"106"	1			117	163	282		258	270					
"LA"	2002	"Jefferson"	"0"	"107"	2			58	1	59	58	0	59					
"LA"	2002	"Jefferson"	"0"	"108"	2			213	2	224	215	2	217					
"LA"	2002	"Jefferson"	"0"	"11"	1			193	321	514		478	497					
"LA"	2002	"Jefferson"	"0"	"115"	2			236	20	261	246	8	255					
"LA"	2002	"Jefferson"	"0"	"116"	1			85	169	255		243	248					
"LA"	2002	"Jefferson"	"0"	"117"	1			166	341	509		482	496					
"LA"	2002	"Jefferson"	"0"	"118"	1			132	310	444		420	432					
"LA"	2002	"Jefferson"	"0"	"119"	1			109	321	432		414	425					
"LA"	2002	"Jefferson"	"0"	"12"	1			200	523	728		693	710					
"LA"	2002	"Jefferson"	"0"	"120"	1			79	257	336		328	331					
"LA"	2002	"Jefferson"	"0"	"121"	1			163	444	608		586	596					
"LA"	2002	"Jefferson"	"0"	"122"	1			144	455	603		588	596					
"LA"	2002	"Jefferson"	"0"	"123"	1			258	662	923		890	906					
"LA"	2002	"Jefferson"	"0"	"124"	1			257	644	905		868	888					
"LA"	2002	"Jefferson"	"0"	"125"	1			201	267	471		423	446					
"LA"	2002	"Jefferson"	"0"	"126"	1			230	327	559		506	540					
"LA"	2002	"Jefferson"	"0"	"127"	1			112	206	325		309	317					
"LA"	2002	"Jefferson"	"0"	"128"	1			141	226	368		345	361					
"LA"	2002	"Jefferson"	"0"	"129"	1			159	273	434		410	422					
"LA"	2002	"Jefferson"	"0"	"13"	1			210	527	743		717	727					
"LA"	2002	"Jefferson"	"0"	"130"	1			98	142	241		218	233					
"LA"	2002	"Jefferson"	"0"	"131"	2			117	24	141	114	10	130					
"LA"	2002	"Jefferson"	"0"	"132"	1			111	100	214		180	195					
"LA"	2002	"Jefferson"	"0"	"133"	2			221	35	260	229	16	249					
"LA"	2002	"Jefferson"	"0"	"134"	1			155	173	330		294	313					
"LA"	2002	"Jefferson"	"0"	"136"	1			67	83	150		129	141					
"LA"	2002	"Jefferson"	"0"	"138"	2			50	29	80	70	7	79					
"LA"	2002	"Jefferson"	"0"	"14"	1			80	212	292		276	283					
"LA"	2002	"Jefferson"	"0"	"15"	1			70	214	285		272	279					
"LA"	2002	"Jefferson"	"0"	"150"	2			302	245	552	358	149	533					
"LA"	2002	"Jefferson"	"0"	"151"	2			270	226	501	336	115	485					
"LA"	2002	"Jefferson"	"0"	"152"	2			236	79	319	250	25	298					
"LA"	2002	"Jefferson"	"0"	"153"	2			505	13	525	510	1	515					
"LA"	2002	"Jefferson"	"0"	"154"	2			578	10	595	577	4	585					
"LA"	2002	"Jefferson"	"0"	"155"	2			148	139	293	196	71	284					
"LA"	2002	"Jefferson"	"0"	"156"	2			434	66	506	444	26	486					
"LA"	2002	"Jefferson"	"0"	"157"	2			343	262	609	404	134	572					
"LA"	2002	"Jefferson"	"0"	"16"	1			96	255	351		339	343					
"LA"	2002	"Jefferson"	"0"	"17"	1			216	540	759		724	747					
"LA"	2002	"Jefferson"	"0"	"170"	2			192	231	428	232	143	412					
"LA"	2002	"Jefferson"	"0"	"171"	1			34	12	47		33	39					
"LA"	2002	"Jefferson"	"0"	"172"	2			274	160	438	298	83	409					
"LA"	2002	"Jefferson"	"0"	"173"	2			206	23	232	215	4	227					
"LA"	2002	"Jefferson"	"0"	"174"	2			71	80	152	95	34	137					
"LA"	2002	"Jefferson"	"0"	"175"	2			160	150	315	173	78	289					
"LA"	2002	"Jefferson"	"0"	"176"	2			69	85	156	89	45	149					
"LA"	2002	"Jefferson"	"0"	"177"	2			133	155	290	168	76	268					
"LA"	2002	"Jefferson"	"0"	"178"	2			82	101	186	109	54	179					
"LA"	2002	"Jefferson"	"0"	"179A"	2			309	199	508	355	94	483					
"LA"	2002	"Jefferson"	"0"	"179B"	2			239	16	256	238	7	246					
"LA"	2002	"Jefferson"	"0"	"18"	1			186	428	616		581	595					
"LA"	2002	"Jefferson"	"0"	"180"	2			418	12	434	425	3	429					
"LA"	2002	"Jefferson"	"0"	"181"	2			451	35	488	459	12	478					
"LA"	2002	"Jefferson"	"0"	"182"	2			164	131	298	192	67	279					
"LA"	2002	"Jefferson"	"0"	"183"	2			154	120	277	164	59	249					
"LA"	2002	"Jefferson"	"0"	"184"	2			287	516	806	417	286	771					
"LA"	2002	"Jefferson"	"0"	"185"	2			185	274	462	247	154	436					
"LA"	2002	"Jefferson"	"0"	"187"	2			516	19	536	524	2	529					
"LA"	2002	"Jefferson"	"0"	"188"	2			230	26	258	231	13	246					
"LA"	2002	"Jefferson"	"0"	"189"	2			323	356	687	391	199	651					
"LA"	2002	"Jefferson"	"0"	"19"	1			97	203	300		279	285					
"LA"	2002	"Jefferson"	"0"	"190"	2			303	420	725	405	237	688					
"LA"	2002	"Jefferson"	"0"	"191"	2			275	217	492	335	104	469					
"LA"	2002	"Jefferson"	"0"	"192"	2			290	418	714	391	239	679					
"LA"	2002	"Jefferson"	"0"	"193"	2			329	270	600	387	152	575					
"LA"	2002	"Jefferson"	"0"	"194"	2			297	461	761	396	283	721					
"LA"	2002	"Jefferson"	"0"	"195"	2			444	118	563	465	76	547					
"LA"	2002	"Jefferson"	"0"	"196"	2			405	146	551	436	83	535					
"LA"	2002	"Jefferson"	"0"	"197"	2			543	109	657	578	58	645					
"LA"	2002	"Jefferson"	"0"	"198"	3			121	198	320		266	295					
"LA"	2002	"Jefferson"	"0"	"199"	3			146	198	344		255	308					
"LA"	2002	"Jefferson"	"0"	"2"	1			161	434	596		569	582					
"LA"	2002	"Jefferson"	"0"	"20"	1			83	180	263		250	256					
