state	year	county	cd	precinct	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv
"VA"	2010	"Charlottesville City"	5	"302 - JEFFERSON PARK"	1624	434	2078
"VA"	2010	"Charlottesville City"	5	"401 - VENABLE"	1245	380	1635
"VA"	2010	"Charlottesville City"	5	"402 - ALUMNI HALL"	598	168	775
"VA"	2010	"Chesapeake City"	4	"001 - GREAT BRIDGE"	234	871	1106
"VA"	2010	"Chesapeake City"	4	"002 - BETHEL"	125	855	980
"VA"	2010	"Chesapeake City"	4	"003 - CAMELOT"	1342	333	1677
"VA"	2010	"Chesapeake City"	4	"004 - CHURCHLAND"	208	831	1040
"VA"	2010	"Chesapeake City"	4	"005 - CRESTWOOD"	870	179	1051
"VA"	2010	"Chesapeake City"	4	"006 - DEEP CREEK"	617	920	1541
"VA"	2010	"Chesapeake City"	4	"007 - GREENBRIER"	340	934	1275
"VA"	2010	"Chesapeake City"	4	"008 - SOUTH NORFOLK RECREATION"	316	639	961
"VA"	2010	"Chesapeake City"	4	"009 - BELLS MILL"	367	1272	1641
"VA"	2010	"Chesapeake City"	4	"010 - OSCAR SMITH"	145	308	454
"VA"	2010	"Chesapeake City"	4	"011 - GENEVA PARK"	225	486	712
"VA"	2010	"Chesapeake City"	4	"012 - GEORGETOWN"	1296	496	1797
"VA"	2010	"Chesapeake City"	4	"013 - GILMERTON"	338	619	959
"VA"	2010	"Chesapeake City"	4	"014 - GRASSFIELD"	83	209	292
"VA"	2010	"Chesapeake City"	4	"015 - B M WILLIAMS"	345	448	794
"VA"	2010	"Chesapeake City"	4	"016 - HICKORY GROVE"	265	1283	1548
"VA"	2010	"Chesapeake City"	4	"017 - INDIAN CREEK"	128	553	684
"VA"	2010	"Chesapeake City"	4	"018 - INDIAN RIVER"	337	268	609
"VA"	2010	"Chesapeake City"	4	"019 - JOLLIFF"	151	574	726
"VA"	2010	"Chesapeake City"	4	"020 - E W CHITTUM"	392	831	1226
"VA"	2010	"Chesapeake City"	4	"021 - FELLOWSHIP"	231	697	931
"VA"	2010	"Chesapeake City"	4	"022 - NORFOLK HIGHLANDS"	168	437	605
"VA"	2010	"Chesapeake City"	4	"023 - OAK GROVE"	702	968	1674
"VA"	2010	"Chesapeake City"	4	"024 - OAKLETTE"	370	470	844
"VA"	2010	"Chesapeake City"	4	"025 - ST JULIANS"	49	245	294
"VA"	2010	"Chesapeake City"	4	"026 - JOHNSON PARK"	199	181	381
"VA"	2010	"Chesapeake City"	4	"027 - SILVERWOOD"	334	989	1326
"VA"	2010	"Chesapeake City"	4	"028 - SUNRAY I"	16	101	118
"VA"	2010	"Chesapeake City"	4	"029 - TANGLEWOOD"	149	738	889
"VA"	2010	"Chesapeake City"	4	"030 - SOUTH NORFOLK"	326	101	428
"VA"	2010	"Chesapeake City"	4	"031 - CARVER SCHOOL"	813	252	1067
"VA"	2010	"Chesapeake City"	4	"032 - PROVIDENCE"	975	158	1136
"VA"	2010	"Chesapeake City"	4	"033 - WESTOVER"	168	383	551
"VA"	2010	"Chesapeake City"	4	"034 - HICKORY MIDDLE SCHOOL"	288	1544	1832
"VA"	2010	"Chesapeake City"	4	"035 - TAYLOR ROAD"	903	658	1565
"VA"	2010	"Chesapeake City"	4	"036 - GREAT BRIDGE BAPTIST CHURCH"	333	1597	1931
"VA"	2010	"Chesapeake City"	4	"037 - BRIDGETOWN"	349	1536	1890
"VA"	2010	"Chesapeake City"	4	"038 - BAILEY CREEK"	123	595	718
"VA"	2010	"Chesapeake City"	4	"039 - LAKE DRUMMOND"	101	400	501
"VA"	2010	"Chesapeake City"	4	"040 - RIVER BIRCH"	703	999	1704
"VA"	2010	"Chesapeake City"	4	"041 - JOHN T WEST"	680	703	1386
"VA"	2010	"Chesapeake City"	4	"042 - PARKWAYS"	749	887	1640
"VA"	2010	"Chesapeake City"	4	"043 - PLEASANT CROSSING"	324	1752	2078
"VA"	2010	"Chesapeake City"	4	"044 - NANSEMOND"	294	437	731
"VA"	2010	"Chesapeake City"	4	"045 - SUNRAY II"	217	164	381
"VA"	2010	"Chesapeake City"	4	"046 - BELLS MILL II"	286	637	923
"VA"	2010	"Chesapeake City"	4	"047 - GREEN SEA"	159	708	867
"VA"	2010	"Chesapeake City"	4	"048 - JOLLIFF MIDDLE SCHOOL"	838	194	1032
"VA"	2010	"Chesapeake City"	4	"049 - WATERWAY"	494	1110	1606
"VA"	2010	"Chesapeake City"	4	"050 - RIVER WALK"	490	631	1124
"VA"	2010	"Chesapeake City"	4	"051 - COOPERS WAY"	190	1098	1289
"VA"	2010	"Chesapeake City"	4	"052 - SHIPYARD ROAD"	466	426	892
"VA"	2010	"Chesapeake City"	4	"053 - FAIRWAYS"	275	413	688
"VA"	2010	"Chesterfield Couty"	4	"101 - BELLWOOD"	254	414	670
"VA"	2010	"Chesterfield Couty"	4	"102 - SOUTH CHESTER"	448	871	1322
"VA"	2010	"Chesterfield Couty"	4	"103 - ENON"	313	1001	1316
"VA"	2010	"Chesterfield Couty"	4	"104 - NORTH CHESTER"	326	1038	1375
"VA"	2010	"Chesterfield Couty"	4	"105 - DREWRYS BLUFF"	576	479	1063
"VA"	2010	"Chesterfield Couty"	4	"106 - HARROWGATE"	742	1034	1779
"VA"	2010	"Chesterfield Couty"	4	"107 - WELLS"	477	767	1252
"VA"	2010	"Chesterfield Couty"	4	"108 - ECOFF"	451	1511	1973
"VA"	2010	"Chesterfield Couty"	4	"109 - ELIZABETH SCOTT"	621	1200	1826
"VA"	2010	"Chesterfield Couty"	4	"110 - DUTCH GAP"	353	561	915
"VA"	2010	"Chesterfield Couty"	4	"111 - IRON BRIDGE"	685	1201	1893
"VA"	2010	"Chesterfield Couty"	4	"112 - CARVER"	479	668	1150
"VA"	2010	"Chesterfield Couty"	4	"201 - GATES"	344	675	1020
"VA"	2010	"Chesterfield Couty"	4	"202 - BEULAH"	750	729	1486
"VA"	2010	"Chesterfield Couty"	4	"203 - BIRD"	419	434	860
"VA"	2010	"Chesterfield Couty"	4	"204 - JACOBS"	365	538	906
"VA"	2010	"Chesterfield Couty"	4	"205 - FALLING CREEK"	871	791	1669
"VA"	2010	"Chesterfield Couty"	4	"208 - MEADOWBROOK"	827	477	1311
"VA"	2010	"Chesterfield Couty"	4	"209 - SALEM CHURCH"	552	982	1543
"VA"	2010	"Chesterfield Couty"	4	"210 - FIVE FORKS"	773	788	1564
"VA"	2010	"Chesterfield Couty"	4	"211 - NASH"	384	1488	1876
"VA"	2010	"Chesterfield Couty"	4	"301 - ETTRICK"	1063	371	1444
"VA"	2010	"Chesterfield Couty"	4	"302 - DEER RUN"	154	420	576
"VA"	2010	"Chesterfield Couty"	4	"303 - MATOACA"	737	967	1708
"VA"	2010	"Chesterfield Couty"	4	"304 - WINFREES STORE"	369	1278	1649
"VA"	2010	"Chesterfield Couty"	4	"305 - BEACH"	95	501	597
"VA"	2010	"Chesterfield Couty"	4	"306 - WINTERPOCK"	275	1337	1616
"VA"	2010	"Chesterfield Couty"	4	"307 - COSBY"	369	951	1327
"VA"	2010	"Chesterfield Couty"	4	"315 - BAILEY BRIDGE"	498	1472	1977
"VA"	2010	"Chesterfield Couty"	4	"316 - SPRING RUN"	359	836	1202
"VA"	2010	"Chesterfield Couty"	4	"317 - BIRKDALE"	400	1083	1487
"VA"	2010	"Chesterfield Couty"	7	"206 - BELMONT"	462	171	655
"VA"	2010	"Chesterfield Couty"	7	"207 - CHIPPENHAM"	321	218	565
"VA"	2010	"Chesterfield Couty"	7	"212 - ST. LUKE'S"	275	539	870
"VA"	2010	"Chesterfield Couty"	7	"213 - SOUTHSIDE"	1337	436	1847
"VA"	2010	"Chesterfield Couty"	7	"308 - SOUTH MANCHESTER"	312	420	803
"VA"	2010	"Chesterfield Couty"	7	"309 - SKINQUARTER"	373	1411	1923
"VA"	2010	"Chesterfield Couty"	7	"310 - TOMAHAWK"	438	1044	1621
"VA"	2010	"Chesterfield Couty"	7	"312 - EVERGREEN"	584	1257	2007
"VA"	2010	"Chesterfield Couty"	7	"313 - WOOLRIDGE"	448	1147	1722
"VA"	2010	"Chesterfield Couty"	7	"401 - HARBOUR POINTE"	312	646	1012
"VA"	2010	"Chesterfield Couty"	7	"402 - GENITO"	772	1039	1978
"VA"	2010	"Chesterfield Couty"	7	"403 - BRANDERMILL"	447	942	1574
"VA"	2010	"Chesterfield Couty"	7	"404 - PROVIDENCE"	596	697	1430
"VA"	2010	"Chesterfield Couty"	7	"405 - LA PRADE"	496	904	1561
"VA"	2010	"Chesterfield Couty"	7	"406 - SMOKETREE"	351	982	1449
"VA"	2010	"Chesterfield Couty"	7	"407 - MONACAN"	224	525	822
"VA"	2010	"Chesterfield Couty"	7	"408 - REAMS"	881	756	1750
"VA"	2010	"Chesterfield Couty"	7	"409 - MANCHESTER"	836	584	1511
"VA"	2010	"Chesterfield Couty"	7	"410 - WAGSTAFF"	289	488	836
"VA"	2010	"Chesterfield Couty"	7	"411 - SWIFT CREEK"	451	915	1466
"VA"	2010	"Chesterfield Couty"	7	"413 - SHENANDOAH"	504	661	1274
"VA"	2010	"Chesterfield Couty"	7	"414 - CRENSHAW"	370	640	1189
"VA"	2010	"Chesterfield Couty"	7	"501 - HUGUENOT"	397	627	1113
"VA"	2010	"Chesterfield Couty"	7	"502 - CRESTWOOD"	293	523	888
"VA"	2010	"Chesterfield Couty"	7	"503 - MIDLOTHIAN"	637	1955	2803
"VA"	2010	"Chesterfield Couty"	7	"504 - ROBIOUS"	490	1447	2105
"VA"	2010	"Chesterfield Couty"	7	"505 - BON AIR"	548	982	1653
"VA"	2010	"Chesterfield Couty"	7	"506 - GREENFIELD"	498	754	1395
"VA"	2010	"Chesterfield Couty"	7	"507 - SALISBURY"	416	1573	2171
"VA"	2010	"Chesterfield Couty"	7	"508 - BELGRADE"	322	700	1121
"VA"	2010	"Chesterfield Couty"	7	"509 - CRANBECK"	239	426	738
"VA"	2010	"Chesterfield Couty"	7	"510 - SYCAMORE"	366	1098	1604
"VA"	2010	"Chesterfield Couty"	7	"511 - BLACK HEATH"	278	854	1213
"VA"	2010	"Chesterfield Couty"	7	"513 - BEAUFONT"	160	115	288
"VA"	2010	"Chesterfield Couty"	7	"514 - WATKINS"	427	1200	1797
"VA"	2010	"Chesterfield Couty"	7	"515 - DAVIS"	911	392	1355
"VA"	2010	"Clarke County"	10	"101 - RUSSELL"	208	572	799
"VA"	2010	"Clarke County"	10	"201 - BERRYVILLE"	340	579	949
"VA"	2010	"Clarke County"	10	"301 - MILLWOOD"	173	374	574
"VA"	2010	"Clarke County"	10	"302 - PINE GROVE"	96	181	285
"VA"	2010	"Clarke County"	10	"401 - WHITE POST"	251	543	823
"VA"	2010	"Clarke County"	10	"501 - BUCKMARSH"	220	431	673
"VA"	2010	"Clarke County"	10	"502 - BLUE RIDGE"	71	141	217
"VA"	2010	"Colonial Heights City"	4	"001 - FIRST"	119	498	618
"VA"	2010	"Colonial Heights City"	4	"002 - SECOND"	126	642	768
"VA"	2010	"Colonial Heights City"	4	"003 - THIRD"	137	783	921
"VA"	2010	"Colonial Heights City"	4	"004 - FOURTH"	186	982	1170
"VA"	2010	"Colonial Heights City"	4	"005 - FIFTH"	111	1143	1261
"VA"	2010	"Covington City"	6	"101 - PRECINCT 1-1"		137	172
"VA"	2010	"Covington City"	9	"201 - PRECINCT 2-1"	114	141	270
"VA"	2010	"Covington City"	9	"301 - PRECINCT 3-1"	158	58	224
"VA"	2010	"Covington City"	9	"401 - PRECINCT 4-1"	160	206	375
"VA"	2010	"Covington City"	9	"501 - PRECINCT 5-1"	140	173	327
"VA"	2010	"Craig County"	9	"101 - COURT HOUSE"	175	262	446
"VA"	2010	"Craig County"	9	"201 - AMMENDALE PRECINCT"	137	271	423
"VA"	2010	"Craig County"	9	"202 - NORTH MOUNTAIN"	36	39	76
"VA"	2010	"Craig County"	9	"301 - GIVENS & REYNOLDS STORE"	160	94	259
"VA"	2010	"Craig County"	9	"302 - MCGUIRES STORE"	68	51	120
"VA"	2010	"Craig County"	9	"303 - MARSHALLS STORE"	48	62	113
"VA"	2010	"Craig County"	9	"401 - BARBOURS CREEK"	58	84	150
"VA"	2010	"Craig County"	9	"402 - PAINT BANK"	25	17	44
"VA"	2010	"Craig County"	9	"403 - CRAIG SPRINGS"	58	113	178
"VA"	2010	"Craig County"	9	"404 - FORKS OF JOHNS CREEK"	30	28	59
"VA"	2010	"Craig County"	9	"501 - CRAIG CITY"	190	216	419
"VA"	2010	"Culpeper County"	7	"101 - WEST FAIRFAX"	589	936	1584
"VA"	2010	"Culpeper County"	7	"201 - EAST FAIRFAX"	363	480	888
"VA"	2010	"Culpeper County"	7	"302 - EGGBORNSVILLE"	125	425	574
"VA"	2010	"Culpeper County"	7	"303 - CARDOVA"	160	402	587
"VA"	2010	"Culpeper County"	7	"401 - ELDORADO"	189	374	587
"VA"	2010	"Culpeper County"	7	"402 - BROWNS STORE"	314	760	1126
"VA"	2010	"Culpeper County"	7	"501 - JEFFERSONTON"	362	1052	1469
"VA"	2010	"Culpeper County"	7	"502 - RIXEYVILLE"	86	301	404
"VA"	2010	"Culpeper County"	7	"601 - MITCHELLS"	44	142	190
"VA"	2010	"Culpeper County"	7	"602 - PEARL SAMPLE"	270	669	982
"VA"	2010	"Culpeper County"	7	"702 - BRANDY STATION"	198	599	838
"VA"	2010	"Culpeper County"	7	"703 - LIGNUM"	106	283	404
"VA"	2010	"Culpeper County"	7	"704 - RICHARDSVILLE"	46	165	225
"VA"	2010	"Cumberland County"	5	"101 - PRECINCT 1"	254	355	633
"VA"	2010	"Cumberland County"	5	"201 - PRECINCT 2"	284	355	666
"VA"	2010	"Cumberland County"	5	"301 - ELECTION DISTRICT 3 PRECINCT"	420	210	645
"VA"	2010	"Cumberland County"	5	"401 - PRECINCT 4"	259	324	604
"VA"	2010	"Cumberland County"	5	"501 - PRECINCT 5"	300	338	646
"VA"	2010	"Danville City"	5	"001 - WARD ONE"	316	18	338
"VA"	2010	"Danville City"	5	"002 - WARD TWO"	304	164	470
"VA"	2010	"Danville City"	5	"003 - WARD THREE"	405	24	433
"VA"	2010	"Danville City"	5	"004 - WARD FOUR"	790	742	1546
"VA"	2010	"Danville City"	5	"005 - WARD FIVE"	202	279	490
"VA"	2010	"Danville City"	5	"006 - WARD SIX"	448	35	485
"VA"	2010	"Danville City"	5	"007 - WARD SEVEN"	723	90	820
"VA"	2010	"Danville City"	5	"008 - WARD EIGHT"	423	300	732
"VA"	2010	"Danville City"	5	"009 - WARD NINE"	368	254	627
"VA"	2010	"Danville City"	5	"010 - WARD TEN"	418	443	874
"VA"	2010	"Danville City"	5	"011 - WARD ELEVEN"	813	453	1274
"VA"	2010	"Danville City"	5	"012 - WARD TWELVE"	767	567	1350
"VA"	2010	"Danville City"	5	"013 - WARD THIRTEEN"	683	432	1127
"VA"	2010	"Danville City"	5	"014 - WARD FOURTEEN"	185	7	192
"VA"	2010	"Danville City"	5	"015 - WARD FIFTEEN"	502	503	1021
"VA"	2010	"Danville City"	5	"016 - WARD SIXTEEN"	494	693	1206
"VA"	2010	"Danville City"	5	"017 - WARD SEVENTEEN"	318	730	1062
"VA"	2010	"Dickenson County"	9	"101 - SOUTH CLINTWOOD"	584	448	1052
"VA"	2010	"Dickenson County"	9	"201 - NORA"	184	127	312
"VA"	2010	"Dickenson County"	9	"202 - FRYING PAN"	74	59	134
"VA"	2010	"Dickenson County"	9	"203 - CLINCHCO"	256	104	364
"VA"	2010	"Dickenson County"	9	"301 - WEST DANTE"	54	96	154
"VA"	2010	"Dickenson County"	9	"302 - HERALD"	120	110	231
"VA"	2010	"Dickenson County"	9	"303 - RIDGE"	125	165	297
"VA"	2010	"Dickenson County"	9	"304 - LONGS FORK"	121	136	257
"VA"	2010	"Dickenson County"	9	"401 - COLLEY"	364	109	482
"VA"	2010	"Dickenson County"	9	"402 - HAYSI"	332	128	469
"VA"	2010	"Dickenson County"	9	"501 - TARPON"	149	72	222
"VA"	2010	"Dickenson County"	9	"502 - ARTRIP"	171	118	296
"VA"	2010	"Dickenson County"	9	"503 - NORTH CLINTWOOD"	193	195	396
"VA"	2010	"Dinwiddie County"	4	"101 - ROHOIC"	198	285	484
"VA"	2010	"Dinwiddie County"	4	"102 - WHITE OAK"	92	249	341
"VA"	2010	"Dinwiddie County"	4	"103 - CHURCH ROAD"	114	550	665
"VA"	2010	"Dinwiddie County"	4	"201 - EDGEHILL"	226	290	516
"VA"	2010	"Dinwiddie County"	4	"202 - CHESDIN"	436	547	983
"VA"	2010	"Dinwiddie County"	4	"301 - REAMS"	79	207	286
"VA"	2010	"Dinwiddie County"	4	"302 - NEW HOPE"	490	551	1043
"VA"	2010	"Dinwiddie County"	4	"401 - DINWIDDIE"	390	404	795
"VA"	2010	"Dinwiddie County"	4	"402 - LITTLE ZION"	275	294	569
"VA"	2010	"Dinwiddie County"	4	"403 - CHERRY HILL"	152	126	278
"VA"	2010	"Dinwiddie County"	4	"501 - COURTHOUSE"	153	426	579
"VA"	2010	"Dinwiddie County"	4	"502 - MCKENNEY"	186	369	556
"VA"	2010	"Dinwiddie County"	4	"503 - ROCKY RUN"	87	263	350
"VA"	2010	"Emporia City"	4	"101 - PRECINCT 1-1"	158	117	275
"VA"	2010	"Emporia City"	4	"201 - PRECINCT 2-1"	94	31	125
"VA"	2010	"Emporia City"	4	"301 - PRECINCT 3-1"	80	164	244
"VA"	2010	"Emporia City"	4	"401 - PRECINCT 4-1"	117	166	283
"VA"	2010	"Emporia City"	4	"501 - PRECINCT 5-1"	118	14	133
"VA"	2010	"Emporia City"	4	"601 - DISTRICT 6"	73	196	269
"VA"	2010	"Emporia City"	4	"701 - DISTRICT 7"	88	90	179
"VA"	2010	"Essex County"	1	"101 - GREATER TAPPAHANNOCK"	240	415	661
"VA"	2010	"Essex County"	1	"201 - NORTH"	431	271	708
"VA"	2010	"Essex County"	1	"301 - SOUTH"	226	488	726
"VA"	2010	"Essex County"	1	"401 - CENTRAL"	261	496	764
"VA"	2010	"Fairfax City"	1	"001 - ONE"	476	405	917
"VA"	2010	"Fairfax City"	11	"002 - TWO"	518	532	1069
"VA"	2010	"Fairfax City"	11	"003 - THREE"	699	654	1386
"VA"	2010	"Fairfax City"	11	"004 - FOUR"	619	567	1229
"VA"	2010	"Fairfax City"	11	"005 - FIVE"	513	456	1002
"VA"	2010	"Fairfax City"	11	"006 - SIX"	475	464	962
"VA"	2010	"Fairfax County"	8	"208 - RESTON #1"	712	381	1110
"VA"	2010	"Fairfax County"	8	"209 - RESTON #2"	855	421	1293
"VA"	2010	"Fairfax County"	8	"219 - WESTBRIAR"	714	802	1530
"VA"	2010	"Fairfax County"	8	"220 - DOGWOOD"	909	533	1458
"VA"	2010	"Fairfax County"	8	"221 - HUNTERS WOODS"	846	636	1498
"VA"	2010	"Fairfax County"	8	"222 - RESTON #3"	712	283	1007
"VA"	2010	"Fairfax County"	8	"223 - GLADE"	1101	665	1787
"VA"	2010	"Fairfax County"	8	"224 - SOUTH LAKES"	1330	776	2138
"VA"	2010	"Fairfax County"	8	"225 - TERRASET"	1023	487	1538
"VA"	2010	"Fairfax County"	8	"226 - WOLFTRAP"	820	933	1774
"VA"	2010	"Fairfax County"	8	"227 - SUNRISE VALLEY"	461	456	927
"VA"	2010	"Fairfax County"	8	"233 - NORTH POINT"	1007	953	1980
"VA"	2010	"Fairfax County"	8	"234 - ALDRIN"	1119	1054	2196
"VA"	2010	"Fairfax County"	8	"238 - CAMERON GLEN"	548	506	1065
"VA"	2010	"Fairfax County"	8	"315 - PIMMIT"	614	503	1135
"VA"	2010	"Fairfax County"	8	"317 - WESTHAMPTON"	553	414	980
"VA"	2010	"Fairfax County"	8	"401 - BUSH HILL"	706	689	1419
"VA"	2010	"Fairfax County"	8	"402 - CAMERON"	243	209	460
"VA"	2010	"Fairfax County"	8	"404 - FRANCONIA"	771	605	1393
"VA"	2010	"Fairfax County"	8	"405 - GROVETON"	1067	423	1506
"VA"	2010	"Fairfax County"	8	"406 - HAYFIELD"	639	772	1428
"VA"	2010	"Fairfax County"	8	"408 - MOUNT EAGLE"	389	172	576
"VA"	2010	"Fairfax County"	8	"409 - PIONEER"	1025	620	1667
"VA"	2010	"Fairfax County"	8	"410 - ROSE HILL"	894	786	1698
"VA"	2010	"Fairfax County"	8	"411 - VIRGINIA HILLS"	261	222	495
"VA"	2010	"Fairfax County"	8	"413 - FAIRFIELD"	1173	330	1519
"VA"	2010	"Fairfax County"	8	"419 - LANE"	716	475	1214
"VA"	2010	"Fairfax County"	8	"420 - VILLAGES"	814	599	1427
"VA"	2010	"Fairfax County"	8	"421 - KINGSTOWNE"	793	546	1350
"VA"	2010	"Fairfax County"	8	"422 - VAN DORN"	746	563	1321
"VA"	2010	"Fairfax County"	8	"423 - CLERMONT"	617	521	1159
"VA"	2010	"Fairfax County"	8	"424 - HUNTLEY"	731	504	1252
"VA"	2010	"Fairfax County"	8	"425 - WILTON"	491	293	793
"VA"	2010	"Fairfax County"	8	"427 - ISLAND CREEK"	595	491	1100
"VA"	2010	"Fairfax County"	8	"501 - BAILEYS"	821	392	1230
"VA"	2010	"Fairfax County"	8	"505 - GLEN FOREST #1"	389	176	574
"VA"	2010	"Fairfax County"	8	"506 - HOLMES #1"	57	35	99
"VA"	2010	"Fairfax County"	8	"507 - LINCOLNIA"	708	428	1151
"VA"	2010	"Fairfax County"	8	"510 - PARKLAWN"	434	399	844
"VA"	2010	"Fairfax County"	8	"515 - WESTLAWN"	342	242	595
"VA"	2010	"Fairfax County"	8	"516 - WEYANOKE"	489	266	770
"VA"	2010	"Fairfax County"	8	"517 - WILLSTON"	365	223	597
"VA"	2010	"Fairfax County"	8	"520 - SKYLINE"	807	329	1146
"VA"	2010	"Fairfax County"	8	"524 - WHITTIER"	339	264	612
"VA"	2010	"Fairfax County"	8	"525 - WALNUT HILL #1"	184	153	340
"VA"	2010	"Fairfax County"	8	"526 - BREN MAR"	734	476	1222
"VA"	2010	"Fairfax County"	8	"527 - EDSALL"	368	277	654
"VA"	2010	"Fairfax County"	8	"529 - GLEN FOREST #2"	366	213	586
"VA"	2010	"Fairfax County"	8	"601 - BELLE HAVEN"	517	584	1108
"VA"	2010	"Fairfax County"	8	"602 - BELLEVIEW"	566	443	1024
"VA"	2010	"Fairfax County"	8	"604 - BUCKNELL"	888	433	1342
"VA"	2010	"Fairfax County"	8	"606 - HOLLIN HALL"	544	455	1010
"VA"	2010	"Fairfax County"	8	"607 - HUNTINGTON"	850	558	1434
"VA"	2010	"Fairfax County"	8	"608 - KIRKSIDE"	710	359	1080
"VA"	2010	"Fairfax County"	8	"609 - MARLAN"	547	526	1090
"VA"	2010	"Fairfax County"	8	"610 - SHERWOOD"	725	563	1299
"VA"	2010	"Fairfax County"	8	"619 - BELVOIR"	507	423	940
"VA"	2010	"Fairfax County"	8	"621 - GROSVENOR"	353	223	584
"VA"	2010	"Fairfax County"	8	"627 - WOODLAWN"	879	422	1319
"VA"	2010	"Fairfax County"	8	"703 - FORT BUFFALO"	463	253	731
"VA"	2010	"Fairfax County"	8	"705 - GRAHAM"	294	174	478
"VA"	2010	"Fairfax County"	8	"706 - GREENWAY"	467	302	787
"VA"	2010	"Fairfax County"	8	"708 - MARSHALL"	1062	666	1755
"VA"	2010	"Fairfax County"	8	"710 - PINE SPRING"	577	343	933
"VA"	2010	"Fairfax County"	8	"712 - SHREVE"	437	301	745
"VA"	2010	"Fairfax County"	8	"713 - TIMBER LANE"	737	473	1222
"VA"	2010	"Fairfax County"	8	"717 - WOODBURN"	449	322	782
"VA"	2010	"Fairfax County"	8	"726 - MAGARITY"	730	569	1326
"VA"	2010	"Fairfax County"	8	"728 - WALNUT HILL #2"	217	176	396
"VA"	2010	"Fairfax County"	8	"731 - TYSONS"	483	389	882
"VA"	2010	"Fairfax County"	10	"203 - FLORIS"	604	932	1563
"VA"	2010	"Fairfax County"	10	"229 - FOX MILL"	805	1258	2099
"VA"	2010	"Fairfax County"	10	"235 - FRYING PAN"	460	518	1000
"VA"	2010	"Fairfax County"	10	"236 - STUART"	283	324	619
"VA"	2010	"Fairfax County"	10	"237 - MCNAIR"	573	429	1028
"VA"	2010	"Fairfax County"	10	"239 - COATES"	398	261	670
"VA"	2010	"Fairfax County"	10	"301 - CHAIN BRIDGE"	581	824	1424
"VA"	2010	"Fairfax County"	10	"302 - CHESTERBROOK"	564	730	1303
"VA"	2010	"Fairfax County"	10	"303 - CHURCHILL"	321	354	687
"VA"	2010	"Fairfax County"	10	"304 - COOPER"	331	651	991
"VA"	2010	"Fairfax County"	10	"305 - EL NIDO"	557	479	1053
"VA"	2010	"Fairfax County"	10	"306 - GREAT FALLS"	373	631	1017
"VA"	2010	"Fairfax County"	10	"307 - HAYCOCK"	560	632	1209
"VA"	2010	"Fairfax County"	10	"309 - KENMORE"	564	1019	1604
"VA"	2010	"Fairfax County"	10	"310 - KIRBY"	461	481	955
"VA"	2010	"Fairfax County"	10	"311 - LANGLEY"	407	604	1022
"VA"	2010	"Fairfax County"	10	"312 - LONGFELLOW"	605	571	1199
"VA"	2010	"Fairfax County"	10	"314 - MCLEAN"	522	609	1154
"VA"	2010	"Fairfax County"	10	"316 - SALONA"	634	675	1324
"VA"	2010	"Fairfax County"	10	"318 - WESTMORELAND"	354	341	708
"VA"	2010	"Fairfax County"	10	"319 - HERNDON #1"	638	805	1454
"VA"	2010	"Fairfax County"	10	"320 - HERNDON #2"	672	653	1365
"VA"	2010	"Fairfax County"	10	"321 - CLEARVIEW"	788	1043	1859
"VA"	2010	"Fairfax County"	10	"322 - FORESTVILLE"	392	983	1407
"VA"	2010	"Fairfax County"	10	"323 - SHOUSE"	396	643	1053
"VA"	2010	"Fairfax County"	10	"324 - HERNDON #3"	590	526	1141
"VA"	2010	"Fairfax County"	10	"325 - HUTCHISON"	342	271	629
"VA"	2010	"Fairfax County"	10	"327 - SUGARLAND"	508	756	1300
"VA"	2010	"Fairfax County"	10	"328 - HICKORY"	486	861	1372
"VA"	2010	"Fairfax County"	10	"329 - SENECA"	500	982	1502
"VA"	2010	"Fairfax County"	10	"330 - COLVIN"	336	721	1073
"VA"	2010	"Fairfax County"	10	"331 - SPRING HILL"	414	653	1075
"VA"	2010	"Fairfax County"	10	"843 - FAIR LAKES"	537	679	1240
"VA"	2010	"Fairfax County"	10	"844 - CENTERPOINTE"	607	592	1236
"VA"	2010	"Fairfax County"	10	"846 - GREENBRIAR EAST"	496	605	1120
"VA"	2010	"Fairfax County"	10	"847 - GREENBRIAR WEST"	345	572	936
"VA"	2010	"Fairfax County"	10	"901 - CENTRE RIDGE"	518	578	1111
"VA"	2010	"Fairfax County"	10	"902 - BROOKFIELD"	535	706	1275
"VA"	2010	"Fairfax County"	10	"903 - CUB RUN"	529	971	1550
"VA"	2010	"Fairfax County"	10	"904 - DULLES"	240	483	740
"VA"	2010	"Fairfax County"	10	"905 - FRANKLIN"	548	866	1441
"VA"	2010	"Fairfax County"	10	"908 - KINROSS"	710	1257	1991
"VA"	2010	"Fairfax County"	10	"910 - LONDON TOWNE EAST"	217	277	501
"VA"	2010	"Fairfax County"	10	"911 - NAVY"	506	848	1372
"VA"	2010	"Fairfax County"	10	"913 - ROCKY RUN"	513	1120	1680
"VA"	2010	"Fairfax County"	10	"915 - VIRGINIA RUN"	298	912	1241
"VA"	2010	"Fairfax County"	10	"917 - STONE"	485	650	1165
"VA"	2010	"Fairfax County"	10	"920 - LEES CORNER EAST"	384	603	996
"VA"	2010	"Fairfax County"	10	"921 - DEER PARK"	417	944	1412
"VA"	2010	"Fairfax County"	10	"923 - BULL RUN"	229	690	934
"VA"	2010	"Fairfax County"	10	"924 - LONDON TOWNE WEST"	474	352	846
